Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
1,240000;1,533700;0,010665;0,000000;0,547424
1,260000;1,561586;0,010859;0,000000;0,557377
1,280000;1,589471;0,011053;0,000000;0,567331
1,300000;1,617357;0,011247;0,000000;0,577284
1,320000;1,645242;0,011440;0,000000;0,587237
1,340000;1,673128;0,011634;0,000000;0,597190
1,360000;1,701013;0,011828;0,000000;0,607143
1,380000;1,728898;0,012022;0,000000;0,617096
1,400000;1,756784;0,012216;0,000000;0,627050
1,420000;1,784669;0,012410;0,000000;0,637003
1,440000;1,812555;0,012604;0,000000;0,646956
1,460000;1,840440;0,012798;0,000000;0,656909
1,480000;1,868326;0,012992;0,000000;0,666862
1,500000;1,896211;0,013186;0,000000;0,676815
1,520000;1,924097;0,013380;0,000000;0,686769
1,540000;1,951982;0,013573;0,000000;0,696722
1,560000;1,979868;0,013767;0,000000;0,706675
1,580000;2,007753;0,013961;0,000000;0,716628
1,600000;2,035639;0,014155;0,000000;0,726581
1,620000;2,063524;0,014349;0,000000;0,736534
1,640000;2,091409;0,014543;0,000000;0,746488
1,660000;2,119295;0,014737;0,000000;0,756441
1,680000;2,147180;0,014931;0,000000;0,766394
1,700000;2,175066;0,015125;0,000000;0,776347
1,720000;2,202951;0,015319;0,000000;0,786300
1,740000;2,230837;0,015512;0,000000;0,796253
1,760000;2,258722;0,015706;0,000000;0,806207
1,780000;2,286608;0,015900;0,000000;0,816160
1,800000;2,314493;0,016094;0,000000;0,826113
1,820000;2,342379;0,016288;0,000000;0,836066
1,840000;2,370264;0,016482;0,000000;0,846019
1,860000;2,398149;0,016676;0,000000;0,855972
1,880000;2,426035;0,016870;0,000000;0,865926
1,900000;2,453920;0,017064;0,000000;0,875879
1,920000;2,481806;0,017258;0,000000;0,885832
1,940000;2,509691;0,017452;0,000000;0,895785
1,960000;2,537577;0,017645;0,000000;0,905738
1,980000;2,565462;0,017839;0,000000;0,915691
2,000000;2,593348;0,018033;0,000000;0,925645
2,020000;2,621233;0,018227;0,000000;0,935598
2,040000;2,649119;0,018421;0,000000;0,945551
2,060000;2,677004;0,018615;0,000000;0,955504
2,080000;2,704890;0,018809;0,000000;0,965457
2,100000;2,732775;0,019003;0,000000;0,975410
2,120000;2,760660;0,019197;0,000000;0,985364
2,140000;2,788546;0,019391;0,000000;0,995317
2,160000;2,816431;0,019585;0,000000;1,005270
2,180000;2,844317;0,019778;0,000000;1,015223
2,200000;2,872202;0,019972;0,000000;1,025176
2,220000;2,900088;0,020166;0,000000;1,035129
2,240000;2,927973;0,020360;0,000000;1,045083
2,260000;2,955859;0,020554;0,000000;1,055036
2,280000;2,983744;0,020748;0,000000;1,064989
2,300000;3,011630;0,020942;0,000000;1,074942
2,320000;3,039515;0,021136;0,000000;1,084895
2,340000;3,067401;0,021330;0,000000;1,094848
2,360000;3,095286;0,021524;0,000000;1,104802
2,380000;3,123171;0,021717;0,000000;1,114755
2,400000;3,151057;0,021911;0,000000;1,124708
2,420000;3,178942;0,022105;0,000000;1,134661
2,440000;3,206828;0,022299;0,000000;1,144614
2,460000;3,234713;0,022493;0,000000;1,154567
2,480000;3,262599;0,022687;0,000000;1,164521
2,500000;3,290484;0,022881;0,000000;1,174474
2,520000;3,318370;0,023075;0,000000;1,184427
2,540000;3,346255;0,023269;0,000000;1,194380
2,560000;3,374141;0,023463;0,000000;1,204333
2,580000;3,402026;0,023657;0,000000;1,214287
2,600000;3,429911;0,023850;0,000000;1,224240
2,620000;3,457797;0,024044;0,000000;1,234193
2,640000;3,485682;0,024238;0,000000;1,244146
2,660000;3,513568;0,024432;0,000000;1,254099
2,680000;3,541453;0,024626;0,000000;1,264052
2,700000;3,569339;0,024820;0,000000;1,274006
2,720000;3,597224;0,025014;0,000000;1,283959
2,740000;3,625110;0,025208;0,000000;1,293912
2,760000;3,652995;0,025402;0,000000;1,303865
2,780000;3,680881;0,025596;0,000000;1,313818
2,800000;3,708766;0,025789;0,000000;1,323771
2,820000;3,736652;0,025983;0,000000;1,333725
2,840000;3,764537;0,026177;0,000000;1,343678
2,860000;3,792422;0,026371;0,000000;1,353631
2,880000;3,820308;0,026565;0,000000;1,363584
2,900000;3,848193;0,026759;0,000000;1,373537
2,920000;3,876079;0,026953;0,000000;1,383490
2,940000;3,903964;0,027147;0,000000;1,393444
2,960000;3,931850;0,027341;0,000000;1,403397
2,980000;3,959735;0,027535;0,000000;1,413350
3,000000;3,987621;0,027729;0,000000;1,423303
3,020000;4,015506;0,027922;0,000000;1,433256
3,040000;4,043392;0,028116;0,000000;1,443209
3,060000;4,071277;0,028310;0,000000;1,453163
3,080000;4,099163;0,028504;0,000000;1,463116
3,100000;4,127048;0,028698;0,000000;1,473069
3,120000;4,154933;0,028892;0,000000;1,483022
3,140000;4,182819;0,029086;0,000000;1,492975
3,160000;4,210704;0,029280;0,000000;1,502928
3,180000;4,238590;0,029474;0,000000;1,512882
3,200000;4,266475;0,029668;0,000000;1,522835
3,220000;4,294361;0,029862;0,000000;1,532788
3,240000;4,322246;0,030055;0,000000;1,542741
3,260000;4,350132;0,030249;0,000000;1,552694
3,280000;4,378017;0,030443;0,000000;1,562647
3,300000;4,405903;0,030637;0,000000;1,572601
3,320000;4,433788;0,030831;0,000000;1,582554
3,340000;4,461673;0,031025;0,000000;1,592507
3,360000;4,489559;0,031219;0,000000;1,602460
3,380000;4,517444;0,031413;0,000000;1,612413
3,400000;4,545330;0,031607;0,000000;1,622366
3,420000;4,573215;0,031801;0,000000;1,632320
3,440000;4,601101;0,031994;0,000000;1,642273
3,460000;4,628986;0,032188;0,000000;1,652226
3,480000;4,656872;0,032382;0,000000;1,662179
3,500000;4,684757;0,032576;0,000000;1,672132
3,520000;4,712643;0,032770;0,000000;1,682085
3,540000;4,740528;0,032964;0,000000;1,692039
3,560000;4,768414;0,033158;0,000000;1,701992
3,580000;4,796299;0,033352;0,000000;1,711945
3,600000;4,824184;0,033546;0,000000;1,721898
3,620000;4,852070;0,033740;0,000000;1,731851
3,640000;4,879955;0,033934;0,000000;1,741804
3,660000;4,907841;0,034127;0,000000;1,751758
3,680000;4,935726;0,034321;0,000000;1,761711
3,700000;4,963612;0,034515;0,000000;1,771664
3,720000;4,991497;0,034709;0,000000;1,781617
3,740000;5,019383;0,034903;0,000000;1,791570
3,760000;5,047268;0,035097;0,000000;1,801523
3,780000;5,075154;0,035291;0,000000;1,811477
3,800000;5,103039;0,035485;0,000000;1,821430
3,820000;5,130925;0,035679;0,000000;1,831383
3,840000;5,158810;0,035873;0,000000;1,841336
3,860000;5,186695;0,036067;0,000000;1,851289
3,880000;5,214581;0,036260;0,000000;1,861242
3,900000;5,242466;0,036454;0,000000;1,871196
3,920000;5,270352;0,036648;0,000000;1,881149
3,940000;5,298237;0,036842;0,000000;1,891102
3,960000;5,326123;0,037036;0,000000;1,901055
3,980000;5,354008;0,037230;0,000000;1,911008
4,000000;5,381894;0,037424;0,000000;1,920961
4,020000;5,409779;0,037618;0,000000;1,930915
4,040000;5,437665;0,037812;0,000000;1,940868
4,060000;5,465550;0,038006;0,000000;1,950821
4,080000;5,493435;0,038199;0,000000;1,960774
4,100000;5,521321;0,038393;0,000000;1,970727
4,120000;5,549206;0,038587;0,000000;1,980680
4,140000;5,577092;0,038781;0,000000;1,990634
4,160000;5,604977;0,038975;0,000000;2,000587
4,180000;5,632863;0,039169;0,000000;2,010540
4,200000;5,660748;0,039363;0,000000;2,020493
4,220000;5,688634;0,039557;0,000000;2,030446
4,240000;5,716519;0,039751;0,000000;2,040399
4,260000;5,744405;0,039945;0,000000;2,050353
4,280000;5,772290;0,040139;0,000000;2,060306
4,300000;5,800176;0,040332;0,000000;2,070259
4,320000;5,828061;0,040526;0,000000;2,080212
4,340000;5,855946;0,040720;0,000000;2,090165
4,360000;5,883832;0,040914;0,000000;2,100118
4,380000;5,911717;0,041108;0,000000;2,110072
4,400000;5,939603;0,041302;0,000000;2,120025
4,420000;5,967488;0,041496;0,000000;2,129978
4,440000;5,995374;0,041690;0,000000;2,139931
4,460000;6,023259;0,041884;0,000000;2,149884
4,480000;6,051145;0,042078;0,000000;2,159837
4,500000;6,079030;0,042271;0,000000;2,169791
4,520000;6,106916;0,042465;0,000000;2,179744
4,540000;6,134801;0,042659;0,000000;2,189697
4,560000;6,162687;0,042853;0,000000;2,199650
4,580000;6,190572;0,043047;0,000000;2,209603
4,600000;6,218457;0,043241;0,000000;2,219556
4,620000;6,246343;0,043435;0,000000;2,229510
4,640000;6,274228;0,043629;0,000000;2,239463
4,660000;6,302114;0,043823;0,000000;2,249416
4,680000;6,329999;0,044017;0,000000;2,259369
4,700000;6,357885;0,044211;0,000000;2,269322
4,720000;6,385770;0,044404;0,000000;2,279275
4,740000;6,413656;0,044598;0,000000;2,289229
4,760000;6,441541;0,044792;0,000000;2,299182
4,780000;6,469427;0,044986;0,000000;2,309135
4,800000;6,497312;0,045180;0,000000;2,319088
4,820000;6,525197;0,045374;0,000000;2,329041
4,840000;6,553083;0,045568;0,000000;2,338995
4,860000;6,580968;0,045762;0,000000;2,348948
4,880000;6,608854;0,045956;0,000000;2,358901
4,900000;6,636739;0,046150;0,000000;2,368854
4,920000;6,664625;0,046344;0,000000;2,378807
4,940000;6,692510;0,046537;0,000000;2,388760
4,960000;6,720396;0,046731;0,000000;2,398714
4,980000;6,748281;0,046925;0,000000;2,408667
5,000000;6,776167;0,047119;0,000000;2,418620
5,020000;6,804052;0,047313;0,000000;2,428573
5,040000;6,831938;0,047507;0,000000;2,438526
5,060000;6,859823;0,047701;0,000000;2,448479
5,080000;6,887708;0,047895;0,000000;2,458433
5,100000;6,915594;0,048089;0,000000;2,468386
5,120000;6,943479;0,048283;0,000000;2,478339
5,140000;6,971365;0,048476;0,000000;2,488292
5,160000;6,999250;0,048670;0,000000;2,498245
5,180000;7,027136;0,048864;0,000000;2,508198
5,200000;7,055021;0,049058;0,000000;2,518152
5,220000;7,082907;0,049252;0,000000;2,528105
5,240000;7,110792;0,049446;0,000000;2,538058
5,260000;7,138678;0,049640;0,000000;2,548011
5,280000;7,166563;0,049834;0,000000;2,557964
5,300000;7,194448;0,050028;0,000000;2,567917
5,320000;7,222334;0,050222;0,000000;2,577871
5,340000;7,250219;0,050416;0,000000;2,587824
5,360000;7,278105;0,050609;0,000000;2,597777
5,380000;7,305990;0,050803;0,000000;2,607730
5,400000;7,333876;0,050997;0,000000;2,617683
5,420000;7,361761;0,051191;0,000000;2,627636
5,440000;7,389647;0,051385;0,000000;2,637590
5,460000;7,417532;0,051579;0,000000;2,647543
5,480000;7,445418;0,051773;0,000000;2,657496
5,500000;7,473303;0,051967;0,000000;2,667449
5,520000;7,501189;0,052161;0,000000;2,677402
5,540000;7,529074;0,052355;0,000000;2,687355
5,560000;7,556959;0,052549;0,000000;2,697309
5,580000;7,584845;0,052742;0,000000;2,707262
5,600000;7,612730;0,052936;0,000000;2,717215
5,620000;7,640616;0,053130;0,000000;2,727168
5,640000;7,668501;0,053324;0,000000;2,737121
5,660000;7,696387;0,053518;0,000000;2,747074
5,680000;7,724272;0,053712;0,000000;2,757028
5,700000;7,752158;0,053906;0,000000;2,766981
5,720000;7,780043;0,054100;0,000000;2,776934
5,740000;7,807929;0,054294;0,000000;2,786887
5,760000;7,835814;0,054488;0,000000;2,796840
5,780000;7,863700;0,054681;0,000000;2,806793
5,800000;7,891585;0,054875;0,000000;2,816747
5,820000;7,919470;0,055069;0,000000;2,826700
5,840000;7,947356;0,055263;0,000000;2,836653
5,860000;7,975241;0,055457;0,000000;2,846606
5,880000;8,003127;0,055651;0,000000;2,856559
5,900000;8,031012;0,055845;0,000000;2,866512
5,920000;8,058898;0,056039;0,000000;2,876466
5,940000;8,086783;0,056233;0,000000;2,886419
5,960000;8,114669;0,056427;0,000000;2,896372
5,980000;8,142554;0,056621;0,000000;2,906325
6,000000;8,170440;0,056814;0,000000;2,916278
6,020000;8,198325;0,057008;0,000000;2,926231
6,040000;8,226210;0,057202;0,000000;2,936185
6,060000;8,254096;0,057396;0,000000;2,946138
6,080000;8,281981;0,057590;0,000000;2,956091
6,100000;8,309867;0,057784;0,000000;2,966044
6,120000;8,337752;0,057978;0,000000;2,975997
6,140000;8,365638;0,058172;0,000000;2,985950
6,160000;8,393523;0,058366;0,000000;2,995904
6,180000;8,421409;0,058560;0,000000;3,005857
6,200000;8,449294;0,058754;0,000000;3,015810
6,220000;8,477180;0,058947;0,000000;3,025763
6,240000;8,505065;0,059141;0,000000;3,035716
6,260000;8,532951;0,059335;0,000000;3,045669
6,280000;8,560836;0,059529;0,000000;3,055623
6,300000;8,588721;0,059723;0,000000;3,065576
6,320000;8,616607;0,059917;0,000000;3,075529
6,340000;8,644492;0,060111;0,000000;3,085482
6,360000;8,672378;0,060305;0,000000;3,095435
6,380000;8,700263;0,060499;0,000000;3,105388
6,400000;8,728149;0,060693;0,000000;3,115342
6,420000;8,756034;0,060886;0,000000;3,125295
6,440000;8,783920;0,061080;0,000000;3,135248
6,460000;8,811805;0,061274;0,000000;3,145201
6,480000;8,839691;0,061468;0,000000;3,155154
6,500000;8,867576;0,061662;0,000000;3,165107
6,520000;8,895462;0,061856;0,000000;3,175061
6,540000;8,923347;0,062050;0,000000;3,185014
6,560000;8,951232;0,062244;0,000000;3,194967
6,580000;8,979118;0,062438;0,000000;3,204920
6,600000;9,007003;0,062632;0,000000;3,214873
6,620000;9,034889;0,062826;0,000000;3,224826
6,640000;9,062774;0,063019;0,000000;3,234780
6,660000;9,090660;0,063213;0,000000;3,244733
6,680000;9,118545;0,063407;0,000000;3,254686
6,700000;9,146431;0,063601;0,000000;3,264639
6,720000;9,174316;0,063795;0,000000;3,274592
6,740000;9,202202;0,063989;0,000000;3,284545
6,760000;9,230087;0,064183;0,000000;3,294499
6,780000;9,257972;0,064377;0,000000;3,304452
6,800000;9,285858;0,064571;0,000000;3,314405
6,820000;9,313743;0,064765;0,000000;3,324358
6,840000;9,341629;0,064958;0,000000;3,334311
6,860000;9,369514;0,065152;0,000000;3,344264
6,880000;9,397400;0,065346;0,000000;3,354218
6,900000;9,425285;0,065540;0,000000;3,364171
6,920000;9,453171;0,065734;0,000000;3,374124
6,940000;9,481056;0,065928;0,000000;3,384077
6,960000;9,508942;0,066122;0,000000;3,394030
6,980000;9,536827;0,066316;0,000000;3,403983
7,000000;9,564713;0,066510;0,000000;3,413937
7,020000;9,592598;0,066704;0,000000;3,423890
7,040000;9,620483;0,066898;0,000000;3,433843
7,060000;9,648369;0,067091;0,000000;3,443796
7,080000;9,676254;0,067285;0,000000;3,453749
7,100000;9,704140;0,067479;0,000000;3,463702
7,120000;9,732025;0,067673;0,000000;3,473656
7,140000;9,759911;0,067867;0,000000;3,483609
7,160000;9,787796;0,068061;0,000000;3,493562
7,180000;9,815682;0,068255;0,000000;3,503515
7,200000;9,843567;0,068449;0,000000;3,513468
7,220000;9,871453;0,068643;0,000000;3,523422
7,240000;9,899338;0,068837;0,000000;3,533375
7,260000;9,927224;0,069031;0,000000;3,543328
7,280000;9,955109;0,069224;0,000000;3,553281
7,300000;9,982994;0,069418;0,000000;3,563234
7,320000;10,010880;0,069612;0,000000;3,573187
7,340000;10,038765;0,069806;0,000000;3,583141
7,360000;10,066651;0,070000;0,000000;3,593094
7,380000;10,094536;0,070194;0,000000;3,603047
7,400000;10,122422;0,070388;0,000000;3,613000
7,420000;10,150307;0,070582;0,000000;3,622953
7,440000;10,178193;0,070776;0,000000;3,632906
7,460000;10,206078;0,070970;0,000000;3,642860
7,480000;10,233964;0,071163;0,000000;3,652813
7,500000;10,261849;0,071357;0,000000;3,662766
7,520000;10,289734;0,071551;0,000000;3,672719
7,540000;10,317620;0,071745;0,000000;3,682672
7,560000;10,345505;0,071939;0,000000;3,692625
7,580000;10,373391;0,072133;0,000000;3,702579
7,600000;10,401276;0,072327;0,000000;3,712532
7,620000;10,429162;0,072521;0,000000;3,722485
7,640000;10,457047;0,072715;0,000000;3,732438
7,660000;10,484933;0,072909;0,000000;3,742391
7,680000;10,512818;0,073103;0,000000;3,752344
7,700000;10,540704;0,073296;0,000000;3,762298
7,720000;10,568589;0,073490;0,000000;3,772251
7,740000;10,596475;0,073684;0,000000;3,782204
7,760000;10,624360;0,073878;0,000000;3,792157
7,780000;10,652245;0,074072;0,000000;3,802110
7,800000;10,680131;0,074266;0,000000;3,812063
7,820000;10,708016;0,074460;0,000000;3,822017
7,840000;10,735902;0,074654;0,000000;3,831970
7,860000;10,763787;0,074848;0,000000;3,841923
7,880000;10,791673;0,075042;0,000000;3,851876
7,900000;10,819558;0,075236;0,000000;3,861829
7,920000;10,847444;0,075429;0,000000;3,871782
7,940000;10,875329;0,075623;0,000000;3,881736
7,960000;10,903215;0,075817;0,000000;3,891689
7,980000;10,931100;0,076011;0,000000;3,901642
8,000000;10,958985;0,076205;0,000000;3,911595
8,020000;10,986871;0,076399;0,000000;3,921548
8,040000;11,014756;0,076593;0,000000;3,931501
8,060000;11,042642;0,076787;0,000000;3,941455
8,080000;11,070527;0,076981;0,000000;3,951408
8,100000;11,098413;0,077175;0,000000;3,961361
8,120000;11,126298;0,077368;0,000000;3,971314
8,140000;11,154184;0,077562;0,000000;3,981267
8,160000;11,182069;0,077756;0,000000;3,991220
8,180000;11,209955;0,077950;0,000000;4,001174
8,200000;11,237840;0,078144;0,000000;4,011127
8,220000;11,265726;0,078338;0,000000;4,021080
8,240000;11,293611;0,078532;0,000000;4,031033
8,260000;11,321496;0,078726;0,000000;4,040986
8,280000;11,349382;0,078920;0,000000;4,050939
8,300000;11,377267;0,079114;0,000000;4,060893
8,320000;11,405153;0,079308;0,000000;4,070846
8,340000;11,433038;0,079501;0,000000;4,080799
8,360000;11,460924;0,079695;0,000000;4,090752
8,380000;11,488809;0,079889;0,000000;4,100705
8,400000;11,516695;0,080083;0,000000;4,110658
8,420000;11,544580;0,080277;0,000000;4,120612
8,440000;11,572466;0,080471;0,000000;4,130565
8,460000;11,600351;0,080665;0,000000;4,140518
8,480000;11,628237;0,080859;0,000000;4,150471
8,500000;11,656122;0,081053;0,000000;4,160424
8,520000;11,684007;0,081247;0,000000;4,170377
8,540000;11,711893;0,081441;0,000000;4,180331
8,560000;11,739778;0,081634;0,000000;4,190284
8,580000;11,767664;0,081828;0,000000;4,200237
8,600000;11,795549;0,082022;0,000000;4,210190
8,620000;11,823435;0,082216;0,000000;4,220143
8,640000;11,851320;0,082410;0,000000;4,230096
8,660000;11,879206;0,082604;0,000000;4,240050
8,680000;11,907091;0,082798;0,000000;4,250003
8,700000;11,934977;0,082992;0,000000;4,259956
8,720000;11,962862;0,083186;0,000000;4,269909
8,740000;11,990747;0,083380;0,000000;4,279862
8,760000;12,018633;0,083573;0,000000;4,289815
8,780000;12,046518;0,083767;0,000000;4,299769
8,800000;12,074404;0,083961;0,000000;4,309722
8,820000;12,102289;0,084155;0,000000;4,319675
8,840000;12,130175;0,084349;0,000000;4,329628
8,860000;12,158060;0,084543;0,000000;4,339581
8,880000;12,185946;0,084737;0,000000;4,349534
8,900000;12,213831;0,084931;0,000000;4,359488
8,920000;12,241717;0,085125;0,000000;4,369441
8,940000;12,269602;0,085319;0,000000;4,379394
8,960000;12,297488;0,085513;0,000000;4,389347
8,980000;12,325373;0,085706;0,000000;4,399300
9,000000;12,353258;0,085900;0,000000;4,409253
9,020000;12,381144;0,086094;0,000000;4,419207
9,040000;12,409029;0,086288;0,000000;4,429160
9,060000;12,436915;0,086482;0,000000;4,439113
9,080000;12,464800;0,086676;0,000000;4,449066
9,100000;12,492686;0,086870;0,000000;4,459019
9,120000;12,520571;0,087064;0,000000;4,468972
9,140000;12,548457;0,087258;0,000000;4,478926
9,160000;12,576342;0,087452;0,000000;4,488879
9,180000;12,604228;0,087645;0,000000;4,498832
9,200000;12,632113;0,087839;0,000000;4,508785
9,220000;12,659999;0,088033;0,000000;4,518738
9,240000;12,687884;0,088227;0,000000;4,528691
9,260000;12,715769;0,088421;0,000000;4,538645
9,280000;12,743655;0,088615;0,000000;4,548598
9,300000;12,771540;0,088809;0,000000;4,558551
9,320000;12,799426;0,089003;0,000000;4,568504
9,340000;12,827311;0,089197;0,000000;4,578457
9,360000;12,855197;0,089391;0,000000;4,588410
9,380000;12,883082;0,089585;0,000000;4,598364
9,400000;12,910968;0,089778;0,000000;4,608317
9,420000;12,938853;0,089972;0,000000;4,618270
9,440000;12,966739;0,090166;0,000000;4,628223
9,460000;12,994624;0,090360;0,000000;4,638176
9,480000;13,022509;0,090554;0,000000;4,648130
9,500000;13,050395;0,090748;0,000000;4,658083
9,520000;13,078280;0,090942;0,000000;4,668036
9,540000;13,106166;0,091136;0,000000;4,677989
9,560000;13,134051;0,091330;0,000000;4,687942
9,580000;13,161937;0,091524;0,000000;4,697895
9,600000;13,189822;0,091718;0,000000;4,707849
9,620000;13,217708;0,091911;0,000000;4,717802
9,640000;13,245593;0,092105;0,000000;4,727755
9,660000;13,273479;0,092299;0,000000;4,737708
9,680000;13,301364;0,092493;0,000000;4,747661
9,700000;13,329250;0,092687;0,000000;4,757614
9,720000;13,357135;0,092881;0,000000;4,767568
9,740000;13,385020;0,093075;0,000000;4,777521
9,760000;13,412906;0,093269;0,000000;4,787474
9,780000;13,440791;0,093463;0,000000;4,797427
9,800000;13,468677;0,093657;0,000000;4,807380
9,820000;13,496562;0,093850;0,000000;4,817333
9,840000;13,524448;0,094044;0,000000;4,827287
9,860000;13,552333;0,094238;0,000000;4,837240
9,880000;13,580219;0,094432;0,000000;4,847193
9,900000;13,608104;0,094626;0,000000;4,857146
9,920000;13,635990;0,094820;0,000000;4,867099
9,940000;13,663875;0,095014;0,000000;4,877052
9,960000;13,691761;0,095208;0,000000;4,887006
9,980000;13,719646;0,095402;0,000000;4,896959
10,000000;13,747531;0,095596;0,000000;4,906912
10,020000;13,775417;0,095790;0,000000;4,916865
10,040000;13,803302;0,095983;0,000000;4,926818
10,060000;13,831188;0,096177;0,000000;4,936771
10,080000;13,859073;0,096371;0,000000;4,946725
10,100000;13,886959;0,096565;0,000000;4,956678
10,120000;13,914844;0,096759;0,000000;4,966631
10,140000;13,942730;0,096953;0,000000;4,976584
10,160000;13,970615;0,097147;0,000000;4,986537
10,180000;13,998501;0,097341;0,000000;4,996490
10,200000;14,026386;0,097535;0,000000;5,006444
10,220000;14,054271;0,097729;0,000000;5,016397
10,240000;14,082157;0,097923;0,000000;5,026350
10,260000;14,110042;0,098116;0,000000;5,036303
10,280000;14,137928;0,098310;0,000000;5,046256
10,300000;14,165813;0,098504;0,000000;5,056209
10,320000;14,193699;0,098698;0,000000;5,066163
10,340000;14,221584;0,098892;0,000000;5,076116
10,360000;14,249470;0,099086;0,000000;5,086069
10,380000;14,277355;0,099280;0,000000;5,096022
10,400000;14,305241;0,099474;0,000000;5,105975
10,420000;14,333126;0,099668;0,000000;5,115928
10,440000;14,361012;0,099862;0,000000;5,125882
10,460000;14,388897;0,100055;0,000000;5,135835
10,480000;14,416782;0,100249;0,000000;5,145788
10,500000;14,444668;0,100443;0,000000;5,155741
10,520000;14,472553;0,100637;0,000000;5,165694
10,540000;14,500439;0,100831;0,000000;5,175647
10,560000;14,528324;0,101025;0,000000;5,185601
10,580000;14,556210;0,101219;0,000000;5,195554
10,600000;14,584095;0,101413;0,000000;5,205507
10,620000;14,611981;0,101607;0,000000;5,215460
10,640000;14,639866;0,101801;0,000000;5,225413
10,660000;14,667752;0,101995;0,000000;5,235366
10,680000;14,695637;0,102188;0,000000;5,245320
10,700000;14,723522;0,102382;0,000000;5,255273
10,720000;14,751408;0,102576;0,000000;5,265226
10,740000;14,779293;0,102770;0,000000;5,275179
10,760000;14,807179;0,102964;0,000000;5,285132
10,780000;14,835064;0,103158;0,000000;5,295085
10,800000;14,862950;0,103352;0,000000;5,305039
10,820000;14,890835;0,103546;0,000000;5,314992
10,840000;14,918721;0,103740;0,000000;5,324945
10,860000;14,946606;0,103934;0,000000;5,334898
10,880000;14,974492;0,104128;0,000000;5,344851
10,900000;15,002377;0,104321;0,000000;5,354804
10,920000;15,030263;0,104515;0,000000;5,364758
10,940000;15,058148;0,104709;0,000000;5,374711
10,960000;15,086033;0,104903;0,000000;5,384664
10,980000;15,113919;0,105097;0,000000;5,394617
11,000000;15,141804;0,105291;0,000000;5,404570
11,020000;15,169690;0,105485;0,000000;5,414523
11,040000;15,197575;0,105679;0,000000;5,424477
11,060000;15,225461;0,105873;0,000000;5,434430
11,080000;15,253346;0,106067;0,000000;5,444383
11,100000;15,281232;0,106260;0,000000;5,454336
11,120000;15,309117;0,106454;0,000000;5,464289
11,140000;15,337003;0,106648;0,000000;5,474242
11,160000;15,364888;0,106842;0,000000;5,484196
11,180000;15,392774;0,107036;0,000000;5,494149
11,200000;15,420659;0,107230;0,000000;5,504102
11,220000;15,448544;0,107424;0,000000;5,514055
11,240000;15,476430;0,107618;0,000000;5,524008
11,260000;15,504315;0,107812;0,000000;5,533961
