Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
1,780000;1,223057;0,019728;0,000000;0,677594
1,800000;1,238156;0,019972;0,000000;0,685959
1,820000;1,253256;0,020216;0,000000;0,694324
1,840000;1,268355;0,020459;0,000000;0,702690
1,860000;1,283454;0,020703;0,000000;0,711055
1,880000;1,298554;0,020946;0,000000;0,719420
1,900000;1,313653;0,021190;0,000000;0,727786
1,920000;1,328753;0,021433;0,000000;0,736151
1,940000;1,343852;0,021677;0,000000;0,744517
1,960000;1,358952;0,021921;0,000000;0,752882
1,980000;1,374051;0,022164;0,000000;0,761247
2,000000;1,389151;0,022408;0,000000;0,769613
2,020000;1,404250;0,022651;0,000000;0,777978
2,040000;1,419350;0,022895;0,000000;0,786343
2,060000;1,434449;0,023138;0,000000;0,794709
2,080000;1,449549;0,023382;0,000000;0,803074
2,100000;1,464648;0,023625;0,000000;0,811439
2,120000;1,479748;0,023869;0,000000;0,819805
2,140000;1,494847;0,024113;0,000000;0,828170
2,160000;1,509946;0,024356;0,000000;0,836535
2,180000;1,525046;0,024600;0,000000;0,844901
2,200000;1,540145;0,024843;0,000000;0,853266
2,220000;1,555245;0,025087;0,000000;0,861631
2,240000;1,570344;0,025330;0,000000;0,869997
2,260000;1,585444;0,025574;0,000000;0,878362
2,280000;1,600543;0,025818;0,000000;0,886728
2,300000;1,615643;0,026061;0,000000;0,895093
2,320000;1,630742;0,026305;0,000000;0,903458
2,340000;1,645842;0,026548;0,000000;0,911824
2,360000;1,660941;0,026792;0,000000;0,920189
2,380000;1,676041;0,027035;0,000000;0,928554
2,400000;1,691140;0,027279;0,000000;0,936920
2,420000;1,706239;0,027522;0,000000;0,945285
2,440000;1,721339;0,027766;0,000000;0,953650
2,460000;1,736438;0,028010;0,000000;0,962016
2,480000;1,751538;0,028253;0,000000;0,970381
2,500000;1,766637;0,028497;0,000000;0,978746
2,520000;1,781737;0,028740;0,000000;0,987112
2,540000;1,796836;0,028984;0,000000;0,995477
2,560000;1,811936;0,029227;0,000000;1,003843
2,580000;1,827035;0,029471;0,000000;1,012208
2,600000;1,842135;0,029714;0,000000;1,020573
2,620000;1,857234;0,029958;0,000000;1,028939
2,640000;1,872334;0,030202;0,000000;1,037304
2,660000;1,887433;0,030445;0,000000;1,045669
2,680000;1,902533;0,030689;0,000000;1,054035
2,700000;1,917632;0,030932;0,000000;1,062400
2,720000;1,932731;0,031176;0,000000;1,070765
2,740000;1,947831;0,031419;0,000000;1,079131
2,760000;1,962930;0,031663;0,000000;1,087496
2,780000;1,978030;0,031907;0,000000;1,095861
2,800000;1,993129;0,032150;0,000000;1,104227
2,820000;2,008229;0,032394;0,000000;1,112592
2,840000;2,023328;0,032637;0,000000;1,120957
2,860000;2,038428;0,032881;0,000000;1,129323
2,880000;2,053527;0,033124;0,000000;1,137688
2,900000;2,068627;0,033368;0,000000;1,146054
2,920000;2,083726;0,033611;0,000000;1,154419
2,940000;2,098826;0,033855;0,000000;1,162784
2,960000;2,113925;0,034099;0,000000;1,171150
2,980000;2,129024;0,034342;0,000000;1,179515
3,000000;2,144124;0,034586;0,000000;1,187880
3,020000;2,159223;0,034829;0,000000;1,196246
3,040000;2,174323;0,035073;0,000000;1,204611
3,060000;2,189422;0,035316;0,000000;1,212976
3,080000;2,204522;0,035560;0,000000;1,221342
3,100000;2,219621;0,035804;0,000000;1,229707
3,120000;2,234721;0,036047;0,000000;1,238072
3,140000;2,249820;0,036291;0,000000;1,246438
3,160000;2,264920;0,036534;0,000000;1,254803
3,180000;2,280019;0,036778;0,000000;1,263168
3,200000;2,295119;0,037021;0,000000;1,271534
3,220000;2,310218;0,037265;0,000000;1,279899
3,240000;2,325318;0,037508;0,000000;1,288265
3,260000;2,340417;0,037752;0,000000;1,296630
3,280000;2,355516;0,037996;0,000000;1,304995
3,300000;2,370616;0,038239;0,000000;1,313361
3,320000;2,385715;0,038483;0,000000;1,321726
3,340000;2,400815;0,038726;0,000000;1,330091
3,360000;2,415914;0,038970;0,000000;1,338457
3,380000;2,431014;0,039213;0,000000;1,346822
3,400000;2,446113;0,039457;0,000000;1,355187
3,420000;2,461213;0,039701;0,000000;1,363553
3,440000;2,476312;0,039944;0,000000;1,371918
3,460000;2,491412;0,040188;0,000000;1,380283
3,480000;2,506511;0,040431;0,000000;1,388649
3,500000;2,521611;0,040675;0,000000;1,397014
3,520000;2,536710;0,040918;0,000000;1,405380
3,540000;2,551809;0,041162;0,000000;1,413745
3,560000;2,566909;0,041405;0,000000;1,422110
3,580000;2,582008;0,041649;0,000000;1,430476
3,600000;2,597108;0,041893;0,000000;1,438841
3,620000;2,612207;0,042136;0,000000;1,447206
3,640000;2,627307;0,042380;0,000000;1,455572
3,660000;2,642406;0,042623;0,000000;1,463937
3,680000;2,657506;0,042867;0,000000;1,472302
3,700000;2,672605;0,043110;0,000000;1,480668
3,720000;2,687705;0,043354;0,000000;1,489033
3,740000;2,702804;0,043597;0,000000;1,497398
3,760000;2,717904;0,043841;0,000000;1,505764
3,780000;2,733003;0,044085;0,000000;1,514129
3,800000;2,748103;0,044328;0,000000;1,522494
3,820000;2,763202;0,044572;0,000000;1,530860
3,840000;2,778301;0,044815;0,000000;1,539225
3,860000;2,793401;0,045059;0,000000;1,547591
3,880000;2,808500;0,045302;0,000000;1,555956
3,900000;2,823600;0,045546;0,000000;1,564321
3,920000;2,838699;0,045790;0,000000;1,572687
3,940000;2,853799;0,046033;0,000000;1,581052
3,960000;2,868898;0,046277;0,000000;1,589417
3,980000;2,883998;0,046520;0,000000;1,597783
4,000000;2,899097;0,046764;0,000000;1,606148
4,020000;2,914197;0,047007;0,000000;1,614513
4,040000;2,929296;0,047251;0,000000;1,622879
4,060000;2,944396;0,047494;0,000000;1,631244
4,080000;2,959495;0,047738;0,000000;1,639609
4,100000;2,974594;0,047982;0,000000;1,647975
4,120000;2,989694;0,048225;0,000000;1,656340
4,140000;3,004793;0,048469;0,000000;1,664705
4,160000;3,019893;0,048712;0,000000;1,673071
4,180000;3,034992;0,048956;0,000000;1,681436
4,200000;3,050092;0,049199;0,000000;1,689802
4,220000;3,065191;0,049443;0,000000;1,698167
4,240000;3,080291;0,049687;0,000000;1,706532
4,260000;3,095390;0,049930;0,000000;1,714898
4,280000;3,110490;0,050174;0,000000;1,723263
4,300000;3,125589;0,050417;0,000000;1,731628
4,320000;3,140689;0,050661;0,000000;1,739994
4,340000;3,155788;0,050904;0,000000;1,748359
4,360000;3,170888;0,051148;0,000000;1,756724
4,380000;3,185987;0,051391;0,000000;1,765090
4,400000;3,201086;0,051635;0,000000;1,773455
4,420000;3,216186;0,051879;0,000000;1,781820
4,440000;3,231285;0,052122;0,000000;1,790186
4,460000;3,246385;0,052366;0,000000;1,798551
4,480000;3,261484;0,052609;0,000000;1,806917
4,500000;3,276584;0,052853;0,000000;1,815282
4,520000;3,291683;0,053096;0,000000;1,823647
4,540000;3,306783;0,053340;0,000000;1,832013
4,560000;3,321882;0,053584;0,000000;1,840378
4,580000;3,336982;0,053827;0,000000;1,848743
4,600000;3,352081;0,054071;0,000000;1,857109
4,620000;3,367181;0,054314;0,000000;1,865474
4,640000;3,382280;0,054558;0,000000;1,873839
4,660000;3,397379;0,054801;0,000000;1,882205
4,680000;3,412479;0,055045;0,000000;1,890570
4,700000;3,427578;0,055288;0,000000;1,898935
4,720000;3,442678;0,055532;0,000000;1,907301
4,740000;3,457777;0,055776;0,000000;1,915666
4,760000;3,472877;0,056019;0,000000;1,924031
4,780000;3,487976;0,056263;0,000000;1,932397
4,800000;3,503076;0,056506;0,000000;1,940762
4,820000;3,518175;0,056750;0,000000;1,949128
4,840000;3,533275;0,056993;0,000000;1,957493
4,860000;3,548374;0,057237;0,000000;1,965858
4,880000;3,563474;0,057480;0,000000;1,974224
4,900000;3,578573;0,057724;0,000000;1,982589
4,920000;3,593673;0,057968;0,000000;1,990954
4,940000;3,608772;0,058211;0,000000;1,999320
4,960000;3,623871;0,058455;0,000000;2,007685
4,980000;3,638971;0,058698;0,000000;2,016050
5,000000;3,654070;0,058942;0,000000;2,024416
5,020000;3,669170;0,059185;0,000000;2,032781
5,040000;3,684269;0,059429;0,000000;2,041146
5,060000;3,699369;0,059673;0,000000;2,049512
5,080000;3,714468;0,059916;0,000000;2,057877
5,100000;3,729568;0,060160;0,000000;2,066242
5,120000;3,744667;0,060403;0,000000;2,074608
5,140000;3,759767;0,060647;0,000000;2,082973
5,160000;3,774866;0,060890;0,000000;2,091339
5,180000;3,789966;0,061134;0,000000;2,099704
5,200000;3,805065;0,061377;0,000000;2,108069
5,220000;3,820164;0,061621;0,000000;2,116435
5,240000;3,835264;0,061865;0,000000;2,124800
5,260000;3,850363;0,062108;0,000000;2,133165
5,280000;3,865463;0,062352;0,000000;2,141531
5,300000;3,880562;0,062595;0,000000;2,149896
5,320000;3,895662;0,062839;0,000000;2,158261
5,340000;3,910761;0,063082;0,000000;2,166627
5,360000;3,925861;0,063326;0,000000;2,174992
5,380000;3,940960;0,063570;0,000000;2,183357
5,400000;3,956060;0,063813;0,000000;2,191723
5,420000;3,971159;0,064057;0,000000;2,200088
5,440000;3,986259;0,064300;0,000000;2,208454
5,460000;4,001358;0,064544;0,000000;2,216819
5,480000;4,016458;0,064787;0,000000;2,225184
5,500000;4,031557;0,065031;0,000000;2,233550
5,520000;4,046656;0,065274;0,000000;2,241915
5,540000;4,061756;0,065518;0,000000;2,250280
5,560000;4,076855;0,065762;0,000000;2,258646
5,580000;4,091955;0,066005;0,000000;2,267011
5,600000;4,107054;0,066249;0,000000;2,275376
5,620000;4,122154;0,066492;0,000000;2,283742
5,640000;4,137253;0,066736;0,000000;2,292107
5,660000;4,152353;0,066979;0,000000;2,300472
5,680000;4,167452;0,067223;0,000000;2,308838
5,700000;4,182552;0,067467;0,000000;2,317203
5,720000;4,197651;0,067710;0,000000;2,325568
5,740000;4,212751;0,067954;0,000000;2,333934
5,760000;4,227850;0,068197;0,000000;2,342299
5,780000;4,242949;0,068441;0,000000;2,350665
5,800000;4,258049;0,068684;0,000000;2,359030
5,820000;4,273148;0,068928;0,000000;2,367395
5,840000;4,288248;0,069171;0,000000;2,375761
5,860000;4,303347;0,069415;0,000000;2,384126
5,880000;4,318447;0,069659;0,000000;2,392491
5,900000;4,333546;0,069902;0,000000;2,400857
5,920000;4,348646;0,070146;0,000000;2,409222
5,940000;4,363745;0,070389;0,000000;2,417587
5,960000;4,378845;0,070633;0,000000;2,425953
5,980000;4,393944;0,070876;0,000000;2,434318
6,000000;4,409044;0,071120;0,000000;2,442683
6,020000;4,424143;0,071363;0,000000;2,451049
6,040000;4,439243;0,071607;0,000000;2,459414
6,060000;4,454342;0,071851;0,000000;2,467779
6,080000;4,469441;0,072094;0,000000;2,476145
6,100000;4,484541;0,072338;0,000000;2,484510
6,120000;4,499640;0,072581;0,000000;2,492876
6,140000;4,514740;0,072825;0,000000;2,501241
6,160000;4,529839;0,073068;0,000000;2,509606
6,180000;4,544939;0,073312;0,000000;2,517972
6,200000;4,560038;0,073556;0,000000;2,526337
6,220000;4,575138;0,073799;0,000000;2,534702
6,240000;4,590237;0,074043;0,000000;2,543068
6,260000;4,605337;0,074286;0,000000;2,551433
6,280000;4,620436;0,074530;0,000000;2,559798
6,300000;4,635536;0,074773;0,000000;2,568164
6,320000;4,650635;0,075017;0,000000;2,576529
6,340000;4,665734;0,075260;0,000000;2,584894
6,360000;4,680834;0,075504;0,000000;2,593260
6,380000;4,695933;0,075748;0,000000;2,601625
6,400000;4,711033;0,075991;0,000000;2,609991
6,420000;4,726132;0,076235;0,000000;2,618356
6,440000;4,741232;0,076478;0,000000;2,626721
6,460000;4,756331;0,076722;0,000000;2,635087
6,480000;4,771431;0,076965;0,000000;2,643452
6,500000;4,786530;0,077209;0,000000;2,651817
6,520000;4,801630;0,077453;0,000000;2,660183
6,540000;4,816729;0,077696;0,000000;2,668548
6,560000;4,831829;0,077940;0,000000;2,676913
6,580000;4,846928;0,078183;0,000000;2,685279
6,600000;4,862028;0,078427;0,000000;2,693644
6,620000;4,877127;0,078670;0,000000;2,702009
6,640000;4,892226;0,078914;0,000000;2,710375
6,660000;4,907326;0,079157;0,000000;2,718740
6,680000;4,922425;0,079401;0,000000;2,727105
6,700000;4,937525;0,079645;0,000000;2,735471
6,720000;4,952624;0,079888;0,000000;2,743836
6,740000;4,967724;0,080132;0,000000;2,752202
6,760000;4,982823;0,080375;0,000000;2,760567
6,780000;4,997923;0,080619;0,000000;2,768932
6,800000;5,013022;0,080862;0,000000;2,777298
6,820000;5,028122;0,081106;0,000000;2,785663
6,840000;5,043221;0,081350;0,000000;2,794028
6,860000;5,058321;0,081593;0,000000;2,802394
6,880000;5,073420;0,081837;0,000000;2,810759
6,900000;5,088519;0,082080;0,000000;2,819124
6,920000;5,103619;0,082324;0,000000;2,827490
6,940000;5,118718;0,082567;0,000000;2,835855
6,960000;5,133818;0,082811;0,000000;2,844220
6,980000;5,148917;0,083054;0,000000;2,852586
7,000000;5,164017;0,083298;0,000000;2,860951
7,020000;5,179116;0,083542;0,000000;2,869316
7,040000;5,194216;0,083785;0,000000;2,877682
7,060000;5,209315;0,084029;0,000000;2,886047
7,080000;5,224415;0,084272;0,000000;2,894413
7,100000;5,239514;0,084516;0,000000;2,902778
7,120000;5,254614;0,084759;0,000000;2,911143
7,140000;5,269713;0,085003;0,000000;2,919509
7,160000;5,284813;0,085246;0,000000;2,927874
7,180000;5,299912;0,085490;0,000000;2,936239
7,200000;5,315011;0,085734;0,000000;2,944605
7,220000;5,330111;0,085977;0,000000;2,952970
7,240000;5,345210;0,086221;0,000000;2,961335
7,260000;5,360310;0,086464;0,000000;2,969701
7,280000;5,375409;0,086708;0,000000;2,978066
7,300000;5,390509;0,086951;0,000000;2,986431
7,320000;5,405608;0,087195;0,000000;2,994797
7,340000;5,420708;0,087439;0,000000;3,003162
7,360000;5,435807;0,087682;0,000000;3,011528
7,380000;5,450907;0,087926;0,000000;3,019893
7,400000;5,466006;0,088169;0,000000;3,028258
7,420000;5,481106;0,088413;0,000000;3,036624
7,440000;5,496205;0,088656;0,000000;3,044989
7,460000;5,511304;0,088900;0,000000;3,053354
7,480000;5,526404;0,089143;0,000000;3,061720
7,500000;5,541503;0,089387;0,000000;3,070085
7,520000;5,556603;0,089631;0,000000;3,078450
7,540000;5,571702;0,089874;0,000000;3,086816
7,560000;5,586802;0,090118;0,000000;3,095181
7,580000;5,601901;0,090361;0,000000;3,103546
7,600000;5,617001;0,090605;0,000000;3,111912
7,620000;5,632100;0,090848;0,000000;3,120277
7,640000;5,647200;0,091092;0,000000;3,128642
7,660000;5,662299;0,091336;0,000000;3,137008
7,680000;5,677399;0,091579;0,000000;3,145373
7,700000;5,692498;0,091823;0,000000;3,153739
7,720000;5,707598;0,092066;0,000000;3,162104
7,740000;5,722697;0,092310;0,000000;3,170469
7,760000;5,737796;0,092553;0,000000;3,178835
7,780000;5,752896;0,092797;0,000000;3,187200
7,800000;5,767995;0,093040;0,000000;3,195565
7,820000;5,783095;0,093284;0,000000;3,203931
7,840000;5,798194;0,093528;0,000000;3,212296
7,860000;5,813294;0,093771;0,000000;3,220661
7,880000;5,828393;0,094015;0,000000;3,229027
7,900000;5,843493;0,094258;0,000000;3,237392
7,920000;5,858592;0,094502;0,000000;3,245757
7,940000;5,873692;0,094745;0,000000;3,254123
7,960000;5,888791;0,094989;0,000000;3,262488
7,980000;5,903891;0,095233;0,000000;3,270853
8,000000;5,918990;0,095476;0,000000;3,279219
8,020000;5,934089;0,095720;0,000000;3,287584
8,040000;5,949189;0,095963;0,000000;3,295950
8,060000;5,964288;0,096207;0,000000;3,304315
8,080000;5,979388;0,096450;0,000000;3,312680
8,100000;5,994487;0,096694;0,000000;3,321046
8,120000;6,009587;0,096937;0,000000;3,329411
8,140000;6,024686;0,097181;0,000000;3,337776
8,160000;6,039786;0,097425;0,000000;3,346142
8,180000;6,054885;0,097668;0,000000;3,354507
8,200000;6,069985;0,097912;0,000000;3,362872
8,220000;6,085084;0,098155;0,000000;3,371238
8,240000;6,100184;0,098399;0,000000;3,379603
8,260000;6,115283;0,098642;0,000000;3,387968
8,280000;6,130383;0,098886;0,000000;3,396334
8,300000;6,145482;0,099129;0,000000;3,404699
8,320000;6,160581;0,099373;0,000000;3,413065
8,340000;6,175681;0,099617;0,000000;3,421430
8,360000;6,190780;0,099860;0,000000;3,429795
8,380000;6,205880;0,100104;0,000000;3,438161
8,400000;6,220979;0,100347;0,000000;3,446526
8,420000;6,236079;0,100591;0,000000;3,454891
8,440000;6,251178;0,100834;0,000000;3,463257
8,460000;6,266278;0,101078;0,000000;3,471622
8,480000;6,281377;0,101322;0,000000;3,479987
8,500000;6,296477;0,101565;0,000000;3,488353
8,520000;6,311576;0,101809;0,000000;3,496718
8,540000;6,326676;0,102052;0,000000;3,505083
8,560000;6,341775;0,102296;0,000000;3,513449
8,580000;6,356874;0,102539;0,000000;3,521814
8,600000;6,371974;0,102783;0,000000;3,530179
8,620000;6,387073;0,103026;0,000000;3,538545
8,640000;6,402173;0,103270;0,000000;3,546910
8,660000;6,417272;0,103514;0,000000;3,555276
8,680000;6,432372;0,103757;0,000000;3,563641
8,700000;6,447471;0,104001;0,000000;3,572006
8,720000;6,462571;0,104244;0,000000;3,580372
8,740000;6,477670;0,104488;0,000000;3,588737
8,760000;6,492770;0,104731;0,000000;3,597102
8,780000;6,507869;0,104975;0,000000;3,605468
8,800000;6,522969;0,105219;0,000000;3,613833
8,820000;6,538068;0,105462;0,000000;3,622198
8,840000;6,553168;0,105706;0,000000;3,630564
8,860000;6,568267;0,105949;0,000000;3,638929
8,880000;6,583366;0,106193;0,000000;3,647294
8,900000;6,598466;0,106436;0,000000;3,655660
8,920000;6,613565;0,106680;0,000000;3,664025
8,940000;6,628665;0,106923;0,000000;3,672390
8,960000;6,643764;0,107167;0,000000;3,680756
8,980000;6,658864;0,107411;0,000000;3,689121
9,000000;6,673963;0,107654;0,000000;3,697487
9,020000;6,689063;0,107898;0,000000;3,705852
9,040000;6,704162;0,108141;0,000000;3,714217
9,060000;6,719262;0,108385;0,000000;3,722583
9,080000;6,734361;0,108628;0,000000;3,730948
9,100000;6,749461;0,108872;0,000000;3,739313
9,120000;6,764560;0,109116;0,000000;3,747679
9,140000;6,779659;0,109359;0,000000;3,756044
9,160000;6,794759;0,109603;0,000000;3,764409
9,180000;6,809858;0,109846;0,000000;3,772775
9,200000;6,824958;0,110090;0,000000;3,781140
9,220000;6,840057;0,110333;0,000000;3,789505
9,240000;6,855157;0,110577;0,000000;3,797871
9,260000;6,870256;0,110820;0,000000;3,806236
9,280000;6,885356;0,111064;0,000000;3,814602
9,300000;6,900455;0,111308;0,000000;3,822967
9,320000;6,915555;0,111551;0,000000;3,831332
9,340000;6,930654;0,111795;0,000000;3,839698
9,360000;6,945754;0,112038;0,000000;3,848063
9,380000;6,960853;0,112282;0,000000;3,856428
9,400000;6,975953;0,112525;0,000000;3,864794
9,420000;6,991052;0,112769;0,000000;3,873159
9,440000;7,006151;0,113012;0,000000;3,881524
9,460000;7,021251;0,113256;0,000000;3,889890
9,480000;7,036350;0,113500;0,000000;3,898255
9,500000;7,051450;0,113743;0,000000;3,906620
9,520000;7,066549;0,113987;0,000000;3,914986
9,540000;7,081649;0,114230;0,000000;3,923351
9,560000;7,096748;0,114474;0,000000;3,931716
9,580000;7,111848;0,114717;0,000000;3,940082
9,600000;7,126947;0,114961;0,000000;3,948447
9,620000;7,142047;0,115205;0,000000;3,956813
9,640000;7,157146;0,115448;0,000000;3,965178
9,660000;7,172246;0,115692;0,000000;3,973543
9,680000;7,187345;0,115935;0,000000;3,981909
9,700000;7,202444;0,116179;0,000000;3,990274
9,720000;7,217544;0,116422;0,000000;3,998639
9,740000;7,232643;0,116666;0,000000;4,007005
9,760000;7,247743;0,116909;0,000000;4,015370
9,780000;7,262842;0,117153;0,000000;4,023735
9,800000;7,277942;0,117397;0,000000;4,032101
9,820000;7,293041;0,117640;0,000000;4,040466
9,840000;7,308141;0,117884;0,000000;4,048831
9,860000;7,323240;0,118127;0,000000;4,057197
9,880000;7,338340;0,118371;0,000000;4,065562
9,900000;7,353439;0,118614;0,000000;4,073928
9,920000;7,368539;0,118858;0,000000;4,082293
9,940000;7,383638;0,119102;0,000000;4,090658
9,960000;7,398738;0,119345;0,000000;4,099024
9,980000;7,413837;0,119589;0,000000;4,107389
10,000000;7,428936;0,119832;0,000000;4,115754
10,020000;7,444036;0,120076;0,000000;4,124120
10,040000;7,459135;0,120319;0,000000;4,132485
10,060000;7,474235;0,120563;0,000000;4,140850
10,080000;7,489334;0,120806;0,000000;4,149216
10,100000;7,504434;0,121050;0,000000;4,157581
10,120000;7,519533;0,121294;0,000000;4,165946
10,140000;7,534633;0,121537;0,000000;4,174312
10,160000;7,549732;0,121781;0,000000;4,182677
10,180000;7,564832;0,122024;0,000000;4,191042
10,200000;7,579931;0,122268;0,000000;4,199408
10,220000;7,595031;0,122511;0,000000;4,207773
10,240000;7,610130;0,122755;0,000000;4,216139
10,260000;7,625229;0,122999;0,000000;4,224504
10,280000;7,640329;0,123242;0,000000;4,232869
10,300000;7,655428;0,123486;0,000000;4,241235
10,320000;7,670528;0,123729;0,000000;4,249600
10,340000;7,685627;0,123973;0,000000;4,257965
10,360000;7,700727;0,124216;0,000000;4,266331
10,380000;7,715826;0,124460;0,000000;4,274696
10,400000;7,730926;0,124703;0,000000;4,283061
10,420000;7,746025;0,124947;0,000000;4,291427
10,440000;7,761125;0,125191;0,000000;4,299792
10,460000;7,776224;0,125434;0,000000;4,308157
10,480000;7,791324;0,125678;0,000000;4,316523
10,500000;7,806423;0,125921;0,000000;4,324888
10,520000;7,821523;0,126165;0,000000;4,333253
10,540000;7,836622;0,126408;0,000000;4,341619
10,560000;7,851721;0,126652;0,000000;4,349984
10,580000;7,866821;0,126895;0,000000;4,358350
10,600000;7,881920;0,127139;0,000000;4,366715
10,620000;7,897020;0,127383;0,000000;4,375080
10,640000;7,912119;0,127626;0,000000;4,383446
10,660000;7,927219;0,127870;0,000000;4,391811
10,680000;7,942318;0,128113;0,000000;4,400176
10,700000;7,957418;0,128357;0,000000;4,408542
10,720000;7,972517;0,128600;0,000000;4,416907
10,740000;7,987617;0,128844;0,000000;4,425272
10,760000;8,002716;0,129088;0,000000;4,433638
10,780000;8,017816;0,129331;0,000000;4,442003
10,800000;8,032915;0,129575;0,000000;4,450368
10,820000;8,048014;0,129818;0,000000;4,458734
10,840000;8,063114;0,130062;0,000000;4,467099
10,860000;8,078213;0,130305;0,000000;4,475465
10,880000;8,093313;0,130549;0,000000;4,483830
10,900000;8,108412;0,130792;0,000000;4,492195
10,920000;8,123512;0,131036;0,000000;4,500561
10,940000;8,138611;0,131280;0,000000;4,508926
10,960000;8,153711;0,131523;0,000000;4,517291
10,980000;8,168810;0,131767;0,000000;4,525657
11,000000;8,183910;0,132010;0,000000;4,534022
11,020000;8,199009;0,132254;0,000000;4,542387
11,040000;8,214109;0,132497;0,000000;4,550753
11,060000;8,229208;0,132741;0,000000;4,559118
11,080000;8,244308;0,132985;0,000000;4,567483
11,100000;8,259407;0,133228;0,000000;4,575849
11,120000;8,274506;0,133472;0,000000;4,584214
11,140000;8,289606;0,133715;0,000000;4,592579
11,160000;8,304705;0,133959;0,000000;4,600945
11,180000;8,319805;0,134202;0,000000;4,609310
11,200000;8,334904;0,134446;0,000000;4,617676
11,220000;8,350004;0,134689;0,000000;4,626041
11,240000;8,365103;0,134933;0,000000;4,634406
11,260000;8,380203;0,135177;0,000000;4,642772
11,280000;8,395302;0,135420;0,000000;4,651137
