Zeit_s;Kraft_N;Weg_mm;Durchbiegung fm_mm;Biegespannung_MPa
2,020000;2,332012;0,015546;0,000000;0,832366
2,040000;2,356821;0,015712;0,000000;0,841221
2,060000;2,381630;0,015877;0,000000;0,850076
2,080000;2,406438;0,016043;0,000000;0,858931
2,100000;2,431247;0,016208;0,000000;0,867786
2,120000;2,456056;0,016373;0,000000;0,876641
2,140000;2,480864;0,016539;0,000000;0,885496
2,160000;2,505673;0,016704;0,000000;0,894351
2,180000;2,530482;0,016869;0,000000;0,903206
2,200000;2,555290;0,017035;0,000000;0,912061
2,220000;2,580099;0,017200;0,000000;0,920916
2,240000;2,604907;0,017366;0,000000;0,929771
2,260000;2,629716;0,017531;0,000000;0,938626
2,280000;2,654525;0,017696;0,000000;0,947481
2,300000;2,679333;0,017862;0,000000;0,956336
2,320000;2,704142;0,018027;0,000000;0,965190
2,340000;2,728951;0,018193;0,000000;0,974045
2,360000;2,753759;0,018358;0,000000;0,982900
2,380000;2,778568;0,018523;0,000000;0,991755
2,400000;2,803377;0,018689;0,000000;1,000610
2,420000;2,828185;0,018854;0,000000;1,009465
2,440000;2,852994;0,019019;0,000000;1,018320
2,460000;2,877803;0,019185;0,000000;1,027175
2,480000;2,902611;0,019350;0,000000;1,036030
2,500000;2,927420;0,019516;0,000000;1,044885
2,520000;2,952228;0,019681;0,000000;1,053740
2,540000;2,977037;0,019846;0,000000;1,062595
2,560000;3,001846;0,020012;0,000000;1,071450
2,580000;3,026654;0,020177;0,000000;1,080305
2,600000;3,051463;0,020343;0,000000;1,089160
2,620000;3,076272;0,020508;0,000000;1,098015
2,640000;3,101080;0,020673;0,000000;1,106870
2,660000;3,125889;0,020839;0,000000;1,115725
2,680000;3,150698;0,021004;0,000000;1,124580
2,700000;3,175506;0,021170;0,000000;1,133435
2,720000;3,200315;0,021335;0,000000;1,142290
2,740000;3,225124;0,021500;0,000000;1,151145
2,760000;3,249932;0,021666;0,000000;1,160000
2,780000;3,274741;0,021831;0,000000;1,168855
2,800000;3,299549;0,021996;0,000000;1,177710
2,820000;3,324358;0,022162;0,000000;1,186564
2,840000;3,349167;0,022327;0,000000;1,195419
2,860000;3,373975;0,022493;0,000000;1,204274
2,880000;3,398784;0,022658;0,000000;1,213129
2,900000;3,423593;0,022823;0,000000;1,221984
2,920000;3,448401;0,022989;0,000000;1,230839
2,940000;3,473210;0,023154;0,000000;1,239694
2,960000;3,498019;0,023320;0,000000;1,248549
2,980000;3,522827;0,023485;0,000000;1,257404
3,000000;3,547636;0,023650;0,000000;1,266259
3,020000;3,572445;0,023816;0,000000;1,275114
3,040000;3,597253;0,023981;0,000000;1,283969
3,060000;3,622062;0,024146;0,000000;1,292824
3,080000;3,646870;0,024312;0,000000;1,301679
3,100000;3,671679;0,024477;0,000000;1,310534
3,120000;3,696488;0,024643;0,000000;1,319389
3,140000;3,721296;0,024808;0,000000;1,328244
3,160000;3,746105;0,024973;0,000000;1,337099
3,180000;3,770914;0,025139;0,000000;1,345954
3,200000;3,795722;0,025304;0,000000;1,354809
3,220000;3,820531;0,025470;0,000000;1,363664
3,240000;3,845340;0,025635;0,000000;1,372519
3,260000;3,870148;0,025800;0,000000;1,381374
3,280000;3,894957;0,025966;0,000000;1,390229
3,300000;3,919766;0,026131;0,000000;1,399083
3,320000;3,944574;0,026297;0,000000;1,407938
3,340000;3,969383;0,026462;0,000000;1,416793
3,360000;3,994191;0,026627;0,000000;1,425648
3,380000;4,019000;0,026793;0,000000;1,434503
3,400000;4,043809;0,026958;0,000000;1,443358
3,420000;4,068617;0,027123;0,000000;1,452213
3,440000;4,093426;0,027289;0,000000;1,461068
3,460000;4,118235;0,027454;0,000000;1,469923
3,480000;4,143043;0,027620;0,000000;1,478778
3,500000;4,167852;0,027785;0,000000;1,487633
3,520000;4,192661;0,027950;0,000000;1,496488
3,540000;4,217469;0,028116;0,000000;1,505343
3,560000;4,242278;0,028281;0,000000;1,514198
3,580000;4,267087;0,028447;0,000000;1,523053
3,600000;4,291895;0,028612;0,000000;1,531908
3,620000;4,316704;0,028777;0,000000;1,540763
3,640000;4,341512;0,028943;0,000000;1,549618
3,660000;4,366321;0,029108;0,000000;1,558473
3,680000;4,391130;0,029273;0,000000;1,567328
3,700000;4,415938;0,029439;0,000000;1,576183
3,720000;4,440747;0,029604;0,000000;1,585038
3,740000;4,465556;0,029770;0,000000;1,593893
3,760000;4,490364;0,029935;0,000000;1,602748
3,780000;4,515173;0,030100;0,000000;1,611602
3,800000;4,539982;0,030266;0,000000;1,620457
3,820000;4,564790;0,030431;0,000000;1,629312
3,840000;4,589599;0,030597;0,000000;1,638167
3,860000;4,614408;0,030762;0,000000;1,647022
3,880000;4,639216;0,030927;0,000000;1,655877
3,900000;4,664025;0,031093;0,000000;1,664732
3,920000;4,688833;0,031258;0,000000;1,673587
3,940000;4,713642;0,031423;0,000000;1,682442
3,960000;4,738451;0,031589;0,000000;1,691297
3,980000;4,763259;0,031754;0,000000;1,700152
4,000000;4,788068;0,031920;0,000000;1,709007
4,020000;4,812877;0,032085;0,000000;1,717862
4,040000;4,837685;0,032250;0,000000;1,726717
4,060000;4,862494;0,032416;0,000000;1,735572
4,080000;4,887303;0,032581;0,000000;1,744427
4,100000;4,912111;0,032747;0,000000;1,753282
4,120000;4,936920;0,032912;0,000000;1,762137
4,140000;4,961729;0,033077;0,000000;1,770992
4,160000;4,986537;0,033243;0,000000;1,779847
4,180000;5,011346;0,033408;0,000000;1,788702
4,200000;5,036154;0,033574;0,000000;1,797557
4,220000;5,060963;0,033739;0,000000;1,806412
4,240000;5,085772;0,033904;0,000000;1,815267
4,260000;5,110580;0,034070;0,000000;1,824121
4,280000;5,135389;0,034235;0,000000;1,832976
4,300000;5,160198;0,034400;0,000000;1,841831
4,320000;5,185006;0,034566;0,000000;1,850686
4,340000;5,209815;0,034731;0,000000;1,859541
4,360000;5,234624;0,034897;0,000000;1,868396
4,380000;5,259432;0,035062;0,000000;1,877251
4,400000;5,284241;0,035227;0,000000;1,886106
4,420000;5,309050;0,035393;0,000000;1,894961
4,440000;5,333858;0,035558;0,000000;1,903816
4,460000;5,358667;0,035724;0,000000;1,912671
4,480000;5,383475;0,035889;0,000000;1,921526
4,500000;5,408284;0,036054;0,000000;1,930381
4,520000;5,433093;0,036220;0,000000;1,939236
4,540000;5,457901;0,036385;0,000000;1,948091
4,560000;5,482710;0,036550;0,000000;1,956946
4,580000;5,507519;0,036716;0,000000;1,965801
4,600000;5,532327;0,036881;0,000000;1,974656
4,620000;5,557136;0,037047;0,000000;1,983511
4,640000;5,581945;0,037212;0,000000;1,992366
4,660000;5,606753;0,037377;0,000000;2,001221
4,680000;5,631562;0,037543;0,000000;2,010076
4,700000;5,656371;0,037708;0,000000;2,018931
4,720000;5,681179;0,037874;0,000000;2,027786
4,740000;5,705988;0,038039;0,000000;2,036641
4,760000;5,730796;0,038204;0,000000;2,045495
4,780000;5,755605;0,038370;0,000000;2,054350
4,800000;5,780414;0,038535;0,000000;2,063205
4,820000;5,805222;0,038701;0,000000;2,072060
4,840000;5,830031;0,038866;0,000000;2,080915
4,860000;5,854840;0,039031;0,000000;2,089770
4,880000;5,879648;0,039197;0,000000;2,098625
4,900000;5,904457;0,039362;0,000000;2,107480
4,920000;5,929266;0,039527;0,000000;2,116335
4,940000;5,954074;0,039693;0,000000;2,125190
4,960000;5,978883;0,039858;0,000000;2,134045
4,980000;6,003692;0,040024;0,000000;2,142900
5,000000;6,028500;0,040189;0,000000;2,151755
5,020000;6,053309;0,040354;0,000000;2,160610
5,040000;6,078117;0,040520;0,000000;2,169465
5,060000;6,102926;0,040685;0,000000;2,178320
5,080000;6,127735;0,040851;0,000000;2,187175
5,100000;6,152543;0,041016;0,000000;2,196030
5,120000;6,177352;0,041181;0,000000;2,204885
5,140000;6,202161;0,041347;0,000000;2,213740
5,160000;6,226969;0,041512;0,000000;2,222595
5,180000;6,251778;0,041677;0,000000;2,231450
5,200000;6,276587;0,041843;0,000000;2,240305
5,220000;6,301395;0,042008;0,000000;2,249160
5,240000;6,326204;0,042174;0,000000;2,258014
5,260000;6,351013;0,042339;0,000000;2,266869
5,280000;6,375821;0,042504;0,000000;2,275724
5,300000;6,400630;0,042670;0,000000;2,284579
5,320000;6,425438;0,042835;0,000000;2,293434
5,340000;6,450247;0,043001;0,000000;2,302289
5,360000;6,475056;0,043166;0,000000;2,311144
5,380000;6,499864;0,043331;0,000000;2,319999
5,400000;6,524673;0,043497;0,000000;2,328854
5,420000;6,549482;0,043662;0,000000;2,337709
5,440000;6,574290;0,043828;0,000000;2,346564
5,460000;6,599099;0,043993;0,000000;2,355419
5,480000;6,623908;0,044158;0,000000;2,364274
5,500000;6,648716;0,044324;0,000000;2,373129
5,520000;6,673525;0,044489;0,000000;2,381984
5,540000;6,698334;0,044654;0,000000;2,390839
5,560000;6,723142;0,044820;0,000000;2,399694
5,580000;6,747951;0,044985;0,000000;2,408549
5,600000;6,772759;0,045151;0,000000;2,417404
5,620000;6,797568;0,045316;0,000000;2,426259
5,640000;6,822377;0,045481;0,000000;2,435114
5,660000;6,847185;0,045647;0,000000;2,443969
5,680000;6,871994;0,045812;0,000000;2,452824
5,700000;6,896803;0,045978;0,000000;2,461679
5,720000;6,921611;0,046143;0,000000;2,470533
5,740000;6,946420;0,046308;0,000000;2,479388
5,760000;6,971229;0,046474;0,000000;2,488243
5,780000;6,996037;0,046639;0,000000;2,497098
5,800000;7,020846;0,046804;0,000000;2,505953
5,820000;7,045655;0,046970;0,000000;2,514808
5,840000;7,070463;0,047135;0,000000;2,523663
5,860000;7,095272;0,047301;0,000000;2,532518
5,880000;7,120080;0,047466;0,000000;2,541373
5,900000;7,144889;0,047631;0,000000;2,550228
5,920000;7,169698;0,047797;0,000000;2,559083
5,940000;7,194506;0,047962;0,000000;2,567938
5,960000;7,219315;0,048128;0,000000;2,576793
5,980000;7,244124;0,048293;0,000000;2,585648
6,000000;7,268932;0,048458;0,000000;2,594503
6,020000;7,293741;0,048624;0,000000;2,603358
6,040000;7,318550;0,048789;0,000000;2,612213
6,060000;7,343358;0,048954;0,000000;2,621068
6,080000;7,368167;0,049120;0,000000;2,629923
6,100000;7,392976;0,049285;0,000000;2,638778
6,120000;7,417784;0,049451;0,000000;2,647633
6,140000;7,442593;0,049616;0,000000;2,656488
6,160000;7,467401;0,049781;0,000000;2,665343
6,180000;7,492210;0,049947;0,000000;2,674198
6,200000;7,517019;0,050112;0,000000;2,683052
6,220000;7,541827;0,050278;0,000000;2,691907
6,240000;7,566636;0,050443;0,000000;2,700762
6,260000;7,591445;0,050608;0,000000;2,709617
6,280000;7,616253;0,050774;0,000000;2,718472
6,300000;7,641062;0,050939;0,000000;2,727327
6,320000;7,665871;0,051105;0,000000;2,736182
6,340000;7,690679;0,051270;0,000000;2,745037
6,360000;7,715488;0,051435;0,000000;2,753892
6,380000;7,740296;0,051601;0,000000;2,762747
6,400000;7,765105;0,051766;0,000000;2,771602
6,420000;7,789914;0,051931;0,000000;2,780457
6,440000;7,814722;0,052097;0,000000;2,789312
6,460000;7,839531;0,052262;0,000000;2,798167
6,480000;7,864340;0,052428;0,000000;2,807022
6,500000;7,889148;0,052593;0,000000;2,815877
6,520000;7,913957;0,052758;0,000000;2,824732
6,540000;7,938766;0,052924;0,000000;2,833587
6,560000;7,963574;0,053089;0,000000;2,842442
6,580000;7,988383;0,053255;0,000000;2,851297
6,600000;8,013192;0,053420;0,000000;2,860152
6,620000;8,038000;0,053585;0,000000;2,869007
6,640000;8,062809;0,053751;0,000000;2,877862
6,660000;8,087617;0,053916;0,000000;2,886717
6,680000;8,112426;0,054081;0,000000;2,895571
6,700000;8,137235;0,054247;0,000000;2,904426
6,720000;8,162043;0,054412;0,000000;2,913281
6,740000;8,186852;0,054578;0,000000;2,922136
6,760000;8,211661;0,054743;0,000000;2,930991
6,780000;8,236469;0,054908;0,000000;2,939846
6,800000;8,261278;0,055074;0,000000;2,948701
6,820000;8,286087;0,055239;0,000000;2,957556
6,840000;8,310895;0,055405;0,000000;2,966411
6,860000;8,335704;0,055570;0,000000;2,975266
6,880000;8,360513;0,055735;0,000000;2,984121
6,900000;8,385321;0,055901;0,000000;2,992976
6,920000;8,410130;0,056066;0,000000;3,001831
6,940000;8,434938;0,056232;0,000000;3,010686
6,960000;8,459747;0,056397;0,000000;3,019541
6,980000;8,484556;0,056562;0,000000;3,028396
7,000000;8,509364;0,056728;0,000000;3,037251
7,020000;8,534173;0,056893;0,000000;3,046106
7,040000;8,558982;0,057058;0,000000;3,054961
7,060000;8,583790;0,057224;0,000000;3,063816
7,080000;8,608599;0,057389;0,000000;3,072671
7,100000;8,633408;0,057555;0,000000;3,081526
7,120000;8,658216;0,057720;0,000000;3,090381
7,140000;8,683025;0,057885;0,000000;3,099236
7,160000;8,707834;0,058051;0,000000;3,108091
7,180000;8,732642;0,058216;0,000000;3,116945
7,200000;8,757451;0,058382;0,000000;3,125800
7,220000;8,782259;0,058547;0,000000;3,134655
7,240000;8,807068;0,058712;0,000000;3,143510
7,260000;8,831877;0,058878;0,000000;3,152365
7,280000;8,856685;0,059043;0,000000;3,161220
7,300000;8,881494;0,059208;0,000000;3,170075
7,320000;8,906303;0,059374;0,000000;3,178930
7,340000;8,931111;0,059539;0,000000;3,187785
7,360000;8,955920;0,059705;0,000000;3,196640
7,380000;8,980729;0,059870;0,000000;3,205495
7,400000;9,005537;0,060035;0,000000;3,214350
7,420000;9,030346;0,060201;0,000000;3,223205
7,440000;9,055155;0,060366;0,000000;3,232060
7,460000;9,079963;0,060532;0,000000;3,240915
7,480000;9,104772;0,060697;0,000000;3,249770
7,500000;9,129580;0,060862;0,000000;3,258625
7,520000;9,154389;0,061028;0,000000;3,267480
7,540000;9,179198;0,061193;0,000000;3,276335
7,560000;9,204006;0,061359;0,000000;3,285190
7,580000;9,228815;0,061524;0,000000;3,294045
7,600000;9,253624;0,061689;0,000000;3,302900
7,620000;9,278432;0,061855;0,000000;3,311755
7,640000;9,303241;0,062020;0,000000;3,320610
7,660000;9,328050;0,062185;0,000000;3,329464
7,680000;9,352858;0,062351;0,000000;3,338319
7,700000;9,377667;0,062516;0,000000;3,347174
7,720000;9,402476;0,062682;0,000000;3,356029
7,740000;9,427284;0,062847;0,000000;3,364884
7,760000;9,452093;0,063012;0,000000;3,373739
7,780000;9,476901;0,063178;0,000000;3,382594
7,800000;9,501710;0,063343;0,000000;3,391449
7,820000;9,526519;0,063509;0,000000;3,400304
7,840000;9,551327;0,063674;0,000000;3,409159
7,860000;9,576136;0,063839;0,000000;3,418014
7,880000;9,600945;0,064005;0,000000;3,426869
7,900000;9,625753;0,064170;0,000000;3,435724
7,920000;9,650562;0,064335;0,000000;3,444579
7,940000;9,675371;0,064501;0,000000;3,453434
7,960000;9,700179;0,064666;0,000000;3,462289
7,980000;9,724988;0,064832;0,000000;3,471144
8,000000;9,749797;0,064997;0,000000;3,479999
8,020000;9,774605;0,065162;0,000000;3,488854
8,040000;9,799414;0,065328;0,000000;3,497709
8,060000;9,824222;0,065493;0,000000;3,506564
8,080000;9,849031;0,065659;0,000000;3,515419
8,100000;9,873840;0,065824;0,000000;3,524274
8,120000;9,898648;0,065989;0,000000;3,533129
8,140000;9,923457;0,066155;0,000000;3,541983
8,160000;9,948266;0,066320;0,000000;3,550838
8,180000;9,973074;0,066486;0,000000;3,559693
8,200000;9,997883;0,066651;0,000000;3,568548
8,220000;10,022692;0,066816;0,000000;3,577403
8,240000;10,047500;0,066982;0,000000;3,586258
8,260000;10,072309;0,067147;0,000000;3,595113
8,280000;10,097118;0,067312;0,000000;3,603968
8,300000;10,121926;0,067478;0,000000;3,612823
8,320000;10,146735;0,067643;0,000000;3,621678
8,340000;10,171543;0,067809;0,000000;3,630533
8,360000;10,196352;0,067974;0,000000;3,639388
8,380000;10,221161;0,068139;0,000000;3,648243
8,400000;10,245969;0,068305;0,000000;3,657098
8,420000;10,270778;0,068470;0,000000;3,665953
8,440000;10,295587;0,068636;0,000000;3,674808
8,460000;10,320395;0,068801;0,000000;3,683663
8,480000;10,345204;0,068966;0,000000;3,692518
8,500000;10,370013;0,069132;0,000000;3,701373
8,520000;10,394821;0,069297;0,000000;3,710228
8,540000;10,419630;0,069462;0,000000;3,719083
8,560000;10,444439;0,069628;0,000000;3,727938
8,580000;10,469247;0,069793;0,000000;3,736793
8,600000;10,494056;0,069959;0,000000;3,745648
8,620000;10,518864;0,070124;0,000000;3,754502
8,640000;10,543673;0,070289;0,000000;3,763357
8,660000;10,568482;0,070455;0,000000;3,772212
8,680000;10,593290;0,070620;0,000000;3,781067
8,700000;10,618099;0,070786;0,000000;3,789922
8,720000;10,642908;0,070951;0,000000;3,798777
8,740000;10,667716;0,071116;0,000000;3,807632
8,760000;10,692525;0,071282;0,000000;3,816487
8,780000;10,717334;0,071447;0,000000;3,825342
8,800000;10,742142;0,071612;0,000000;3,834197
8,820000;10,766951;0,071778;0,000000;3,843052
8,840000;10,791760;0,071943;0,000000;3,851907
8,860000;10,816568;0,072109;0,000000;3,860762
8,880000;10,841377;0,072274;0,000000;3,869617
8,900000;10,866185;0,072439;0,000000;3,878472
8,920000;10,890994;0,072605;0,000000;3,887327
8,940000;10,915803;0,072770;0,000000;3,896182
8,960000;10,940611;0,072936;0,000000;3,905037
8,980000;10,965420;0,073101;0,000000;3,913892
9,000000;10,990229;0,073266;0,000000;3,922747
9,020000;11,015037;0,073432;0,000000;3,931602
9,040000;11,039846;0,073597;0,000000;3,940457
9,060000;11,064655;0,073763;0,000000;3,949312
9,080000;11,089463;0,073928;0,000000;3,958167
9,100000;11,114272;0,074093;0,000000;3,967021
9,120000;11,139081;0,074259;0,000000;3,975876
9,140000;11,163889;0,074424;0,000000;3,984731
9,160000;11,188698;0,074589;0,000000;3,993586
9,180000;11,213506;0,074755;0,000000;4,002441
9,200000;11,238315;0,074920;0,000000;4,011296
9,220000;11,263124;0,075086;0,000000;4,020151
9,240000;11,287932;0,075251;0,000000;4,029006
9,260000;11,312741;0,075416;0,000000;4,037861
9,280000;11,337550;0,075582;0,000000;4,046716
9,300000;11,362358;0,075747;0,000000;4,055571
9,320000;11,387167;0,075913;0,000000;4,064426
9,340000;11,411976;0,076078;0,000000;4,073281
9,360000;11,436784;0,076243;0,000000;4,082136
9,380000;11,461593;0,076409;0,000000;4,090991
9,400000;11,486402;0,076574;0,000000;4,099846
9,420000;11,511210;0,076739;0,000000;4,108701
9,440000;11,536019;0,076905;0,000000;4,117556
9,460000;11,560827;0,077070;0,000000;4,126411
9,480000;11,585636;0,077236;0,000000;4,135266
9,500000;11,610445;0,077401;0,000000;4,144121
9,520000;11,635253;0,077566;0,000000;4,152976
9,540000;11,660062;0,077732;0,000000;4,161831
9,560000;11,684871;0,077897;0,000000;4,170686
9,580000;11,709679;0,078063;0,000000;4,179541
9,600000;11,734488;0,078228;0,000000;4,188395
9,620000;11,759297;0,078393;0,000000;4,197250
9,640000;11,784105;0,078559;0,000000;4,206105
9,660000;11,808914;0,078724;0,000000;4,214960
9,680000;11,833723;0,078890;0,000000;4,223815
9,700000;11,858531;0,079055;0,000000;4,232670
9,720000;11,883340;0,079220;0,000000;4,241525
9,740000;11,908148;0,079386;0,000000;4,250380
9,760000;11,932957;0,079551;0,000000;4,259235
9,780000;11,957766;0,079716;0,000000;4,268090
9,800000;11,982574;0,079882;0,000000;4,276945
9,820000;12,007383;0,080047;0,000000;4,285800
9,840000;12,032192;0,080213;0,000000;4,294655
9,860000;12,057000;0,080378;0,000000;4,303510
9,880000;12,081809;0,080543;0,000000;4,312365
9,900000;12,106618;0,080709;0,000000;4,321220
9,920000;12,131426;0,080874;0,000000;4,330075
9,940000;12,156235;0,081040;0,000000;4,338930
9,960000;12,181044;0,081205;0,000000;4,347785
9,980000;12,205852;0,081370;0,000000;4,356640
10,000000;12,230661;0,081536;0,000000;4,365495
10,020000;12,255469;0,081701;0,000000;4,374350
10,040000;12,280278;0,081866;0,000000;4,383205
10,060000;12,305087;0,082032;0,000000;4,392060
10,080000;12,329895;0,082197;0,000000;4,400914
10,100000;12,354704;0,082363;0,000000;4,409769
10,120000;12,379513;0,082528;0,000000;4,418624
10,140000;12,404321;0,082693;0,000000;4,427479
10,160000;12,429130;0,082859;0,000000;4,436334
10,180000;12,453939;0,083024;0,000000;4,445189
10,200000;12,478747;0,083190;0,000000;4,454044
10,220000;12,503556;0,083355;0,000000;4,462899
10,240000;12,528365;0,083520;0,000000;4,471754
10,260000;12,553173;0,083686;0,000000;4,480609
10,280000;12,577982;0,083851;0,000000;4,489464
10,300000;12,602790;0,084017;0,000000;4,498319
10,320000;12,627599;0,084182;0,000000;4,507174
10,340000;12,652408;0,084347;0,000000;4,516029
10,360000;12,677216;0,084513;0,000000;4,524884
10,380000;12,702025;0,084678;0,000000;4,533739
10,400000;12,726834;0,084843;0,000000;4,542594
10,420000;12,751642;0,085009;0,000000;4,551449
10,440000;12,776451;0,085174;0,000000;4,560304
10,460000;12,801260;0,085340;0,000000;4,569159
10,480000;12,826068;0,085505;0,000000;4,578014
10,500000;12,850877;0,085670;0,000000;4,586869
10,520000;12,875686;0,085836;0,000000;4,595724
10,540000;12,900494;0,086001;0,000000;4,604579
10,560000;12,925303;0,086167;0,000000;4,613433
10,580000;12,950111;0,086332;0,000000;4,622288
10,600000;12,974920;0,086497;0,000000;4,631143
10,620000;12,999729;0,086663;0,000000;4,639998
10,640000;13,024537;0,086828;0,000000;4,648853
10,660000;13,049346;0,086993;0,000000;4,657708
10,680000;13,074155;0,087159;0,000000;4,666563
10,700000;13,098963;0,087324;0,000000;4,675418
10,720000;13,123772;0,087490;0,000000;4,684273
10,740000;13,148581;0,087655;0,000000;4,693128
10,760000;13,173389;0,087820;0,000000;4,701983
10,780000;13,198198;0,087986;0,000000;4,710838
10,800000;13,223007;0,088151;0,000000;4,719693
10,820000;13,247815;0,088317;0,000000;4,728548
10,840000;13,272624;0,088482;0,000000;4,737403
10,860000;13,297432;0,088647;0,000000;4,746258
10,880000;13,322241;0,088813;0,000000;4,755113
10,900000;13,347050;0,088978;0,000000;4,763968
10,920000;13,371858;0,089143;0,000000;4,772823
10,940000;13,396667;0,089309;0,000000;4,781678
10,960000;13,421476;0,089474;0,000000;4,790533
10,980000;13,446284;0,089640;0,000000;4,799388
11,000000;13,471093;0,089805;0,000000;4,808243
11,020000;13,495902;0,089970;0,000000;4,817098
11,040000;13,520710;0,090136;0,000000;4,825952
11,060000;13,545519;0,090301;0,000000;4,834807
11,080000;13,570328;0,090467;0,000000;4,843662
11,100000;13,595136;0,090632;0,000000;4,852517
11,120000;13,619945;0,090797;0,000000;4,861372
11,140000;13,644753;0,090963;0,000000;4,870227
11,160000;13,669562;0,091128;0,000000;4,879082
11,180000;13,694371;0,091294;0,000000;4,887937
11,200000;13,719179;0,091459;0,000000;4,896792
11,220000;13,743988;0,091624;0,000000;4,905647
11,240000;13,768797;0,091790;0,000000;4,914502
11,260000;13,793605;0,091955;0,000000;4,923357
