Displacement,Force
1.940233,106.17999900000001
1.480236,72.760001
1.128737,48.100001
2.3564,135.819998
1.4742359999999999,72.31999800000001
2.93457,175.980002
0.7524,23.419999999999998
2.8229029999999997,168.459998
0.44919200000000004,3.619221
3.405577,208.179999
2.013073,111.599997
1.374181,13.360000000000001
0.574069,12.040000000000001
1.9039000000000001,103.639998
0.963497,6.380000000000001
0.891738,32.38
2.218179,27.299999999999997
1.604069,82.060004
2.9708579999999998,39.9
2.624181,34.039999
1.80173,96.120001
3.767567,231.640005
1.7935690000000002,95.560004
3.906398,240.039999
1.6674120000000001,86.480002
3.2955639999999997,200.879996
0.6672260000000001,17.779999
0.8502320000000001,29.619999
1.1235810000000002,47.879999999999995
2.765231,164.480002
1.852786,21.22
1.575911,79.739996
0.517337,8.078748
1.788398,95.44000100000001
2.338072,134.379996
1.5215640000000001,75.760001
3.190172,43.559999999999995
3.299916,200.980002
1.9635030000000002,23.199999
1.6824059999999998,87.599997
0.985915,38.800002
0.43492400000000003,2.685507
0.5228740000000001,8.441084
2.944069,176.76000100000002
1.158782,9.82
1.9721920000000002,23.419999999999998
3.64614,51.199999
2.050078,114.260001
3.528822,49.100001
1.345742,63.140001999999996
1.8375629999999998,98.760001
1.081536,8.5
0.9414060000000001,36.039999
2.711408,160.720007
2.725065,161.819998
0.78107,25.08
1.7729119999999998,94.22
3.846897,236.620001
0.44791400000000003,3.535605
2.265065,129.299994
1.600905,81.72
3.806231,234.179999
1.070561,44.440000999999995
3.867414,237.720007
1.274079,58.280001
1.7415660000000002,91.800002
2.037413,113.260001
2.739391,162.819998
3.477512,48.319998
1.4218920000000002,68.67999900000001
2.842835,37.699999
3.498156,48.42
2.30147,28.4
2.222917,126.53999900000001
2.800897,166.920004
1.5575320000000001,16.34
1.921236,104.959998
2.071482,24.979999999999997
3.5104029999999997,215.159995
3.301241,201.220007
2.931739,176.099997
1.6847310000000002,87.599997
3.1952499999999997,194.140005
3.6088139999999997,50.760000999999995
1.1620650000000001,50.300002
3.150747,191.140005
1.6924160000000001,88.359999
1.599447,17.24
0.771897,24.539998999999998
2.179404,123.44000100000001
2.4168309999999997,30.72
2.974067,178.980002
2.7475609999999997,163.379996
3.683747,226.539999
1.769231,93.77999700000001
2.107419,118.239996
0.904418,33.499998
2.328413,133.840002
3.2593959999999997,198.340002
3.816732,234.620001
3.837564,236.060004
1.260793,11.58
2.290149,28.4
0.878069,31.619999
1.449246,70.560004
2.810832,37.140001999999996
2.340745,134.720007
0.686571,19.119999
1.91573,104.520003
1.751404,92.58000000000001
3.365898,205.73999600000002
2.421493,30.72
1.7105670000000002,89.58000000000001
0.930068,35.260000999999995
2.235446,27.619999
3.779068,232.519995
0.868797,4.720000000000001
3.077566,185.93999300000002
2.017572,111.94000100000001
1.8057440000000002,96.34000200000001
1.4337330000000001,69.560004
3.664888,225.319998
2.716403,161.060004
1.481236,72.980002
1.162232,50.42
2.336235,134.28000500000002
2.048153,24.539998999999998
3.269066,199.099997
2.291459,28.619999
3.3212319999999997,202.539999
1.7805650000000002,94.77999700000001
1.4290660000000002,69.22
2.346225,135.060004
0.87556,31.279999
2.1981450000000002,27.08
0.942853,6.16
3.873528,54.960001
2.7840629999999997,165.799994
2.896241,173.43999300000002
1.9874999999999998,23.539998999999998
2.669561,157.73999600000002
0.440771,0.74
0.562199,1.8599999999999999
2.168174,26.520000999999997
0.593406,13.02
2.081405,116.359999
1.461741,71.660002
0.8455779999999999,29.4
3.9024199999999998,239.93999300000002
1.490733,73.760001
1.2694,57.72
2.210066,125.41999700000001
1.8560660000000002,100.20000300000001
3.581064,219.679999
0.54491,10.040000000000001
2.838245,169.459998
2.340081,134.379996
1.340139,12.8
1.600831,17.119999
0.556083,10.82
2.149232,121.34000200000001
2.08157,116.359999
2.123396,119.34000200000001
1.591233,80.620001
2.564737,150.43999300000002
2.109911,118.34000200000001
2.121569,119.239996
2.4395029999999998,30.940001
1.5299200000000002,76.300002
1.557392,78.520003
1.177565,51.42
0.502217,7.08929
2.638908,155.4
3.19149,43.679998999999995
2.8688089999999997,38.140001999999996
2.939237,176.420004
2.644075,155.860007
3.3862259999999997,206.959998
3.836403,235.93999300000002
0.738735,22.419999999999998
2.757738,163.819998
0.761903,23.760001
2.540402,148.659995
2.33373,134.28000500000002
3.424068,209.28000500000002
2.871248,171.9
1.104234,46.659998
3.0295069999999997,40.800002
1.9215710000000001,104.859999
0.981901,38.58
3.824569,235.28000500000002
1.866737,100.859999
1.637064,84.160002
1.989487,23.639999999999997
0.6309,15.46
2.800138,36.819998
3.381462,46.539999
3.83507,235.720007
1.992579,109.94000100000001
0.557581,11.040000000000001
2.150735,121.44000100000001
2.828899,168.679999
0.549899,10.48
3.188561,193.679999
0.5405490000000001,9.597774000000001
3.344411,204.299994
3.422565,209.500006
3.575403,219.579993
0.567409,11.58
1.348233,63.480002
3.320901,202.539999
2.9280749999999998,175.76000100000002
1.277902,58.499998
1.4640659999999999,71.77999700000001
3.399065,207.73999600000002
1.2380680000000002,55.74
2.632398,155.079993
2.094074,117.459998
3.448406,211.159995
2.237239,127.41999700000001
2.771064,164.920004
1.370231,65.020003
3.231477,43.999998
1.452397,70.77999700000001
2.019566,111.94000100000001
3.9379079999999997,56.280001
2.130074,119.9
3.020736,182.079993
3.927241,55.839999
3.834735,235.720007
2.162904,122.22
1.328568,61.92
2.272902,129.959998
2.3192340000000002,133.4
2.576902,151.319998
3.895564,239.26000100000002
3.006405,181.179999
2.734909,162.379996
1.6189019999999998,82.84000200000001
1.984397,109.380003
3.276248,199.560004
1.814158,20.66
3.515896,215.700003
0.453025,3.870069
3.614741,222.120001
3.2872429999999997,200.319998
2.9223969999999997,175.319998
1.175524,10.040000000000001
2.630842,34.039999
3.4027439999999998,208.079993
0.8661460000000001,4.62
3.371571,205.959998
2.927577,175.659995
1.269069,57.839999
0.6265850000000001,15.24
1.377067,65.58000000000001
3.554115,49.42
2.097744,117.459998
1.229574,55.059999999999995
0.748388,22.88
3.027732,182.620001
2.235419,127.20000300000001
1.5415830000000001,77.300002
0.942737,35.92
2.822566,168.23999600000002
1.474069,72.53999900000001
3.469064,212.28000500000002
3.3360819999999998,203.539999
2.292247,131.4
2.442782,30.940001
1.39208,66.459998
3.076899,185.93999300000002
3.617564,222.120001
1.8942350000000001,102.959998
3.388169,46.659998
0.644898,16.459999
3.487568,213.599997
2.877733,172.120001
0.556246,10.92
1.658162,18.22
2.6782079999999997,35.159998
1.039566,42.339999
1.8754110000000002,101.53999900000001
0.940407,35.819998
1.401916,67.34000200000001
0.64483,2.62
3.228571,196.340002
3.1412359999999997,190.26000100000002
0.41612200000000005,0.42000000000000004
3.497744,214.379996
3.326232,202.980002
2.81413,37.359999
1.438406,70.120001
2.829528,37.480002
1.7049090000000002,89.139998
0.6727920000000001,3.1799999999999997
2.766406,164.700003
2.294907,131.299994
3.465566,212.28000500000002
3.4435249999999997,47.760000999999995
3.798243,233.73999600000002
1.457738,71.22
0.9940680000000001,39.359999
3.767232,231.73999600000002
3.5813989999999998,220.120001
3.884065,238.720007
2.242398,127.639998
0.851067,29.840000999999997
1.056162,8.16
2.998583,180.640005
1.450072,70.77999700000001
0.554135,1.8599999999999999
2.4885729999999997,145.120001
1.9587470000000002,107.72
1.758401,93.120001
1.644914,84.81999800000001
3.7774039999999998,232.4
2.473564,144.019995
1.633413,84.060004
1.074818,8.26
2.336733,134.500006
1.954072,107.27999700000001
1.5305810000000002,76.41999700000001
2.58823,152.099997
3.201065,194.459998
1.202236,53.179998999999995
3.628398,222.78000500000002
1.598748,81.499998
0.597066,13.46
0.905751,33.499998
0.930905,35.039999
1.3825690000000002,65.9
3.707504,52.300002
2.147515,26.199999
3.41575,208.840002
1.8780770000000002,101.760001
3.046826,41.120001
3.933902,56.179998999999995
2.239403,127.53999900000001
1.2830650000000001,58.600001
2.382073,137.700003
1.0309110000000001,41.9
0.894737,32.600001
2.124562,119.459998
3.290409,200.539999
1.8377279999999998,98.760001
3.5365699999999998,216.920004
2.55455,149.76000100000002
1.8970699999999998,102.959998
0.42598,2.100195
3.220577,195.9
1.4692370000000001,72.099997
3.0252369999999997,182.4
0.60474,14.02
0.451471,0.8600000000000001
3.705419,227.879996
3.775249,232.4
1.7362419999999998,91.359999
3.881503,55.059999999999995
2.8562309999999997,170.679999
3.1082069999999997,42.019999
3.404916,208.299994
0.861522,4.720000000000001
3.2243939999999998,195.9
2.933896,176.099997
3.681244,226.43999300000002
1.7017449999999998,88.800002
1.331914,62.140001999999996
2.496399,145.560004
0.730245,21.979999999999997
2.465481,31.5
2.971727,178.76000100000002
3.92807,55.960001
3.375733,206.299994
3.100815,41.9
1.395066,66.67999900000001
2.884138,38.480002
3.098899,187.500006
2.820229,168.140005
0.649751,16.779999
2.202735,125.20000300000001
2.596569,152.420004
0.956389,36.92
1.5317340000000002,76.41999700000001
1.4747379999999999,72.53999900000001
0.6600779999999999,17.459999
1.862066,100.53999900000001
1.7765620000000002,94.459998
1.3914170000000001,66.459998
3.509907,215.159995
3.190394,193.679999
3.3261659999999997,45.780001
3.079582,186.159995
2.4830579999999998,144.78000500000002
1.8612289999999998,100.53999900000001
1.9330699999999998,105.620001
1.238736,55.839999
1.378411,65.67999900000001
3.2575179999999997,44.659998
1.9948640000000002,23.760001
2.355902,135.819998
2.547455,32.72
1.405506,13.92
3.147572,190.920004
0.532244,9.054269
2.510388,146.659995
0.436628,2.796996
0.6504179999999999,16.779999
2.635735,155.299994
3.382081,206.73999600000002
3.5660849999999997,219.019995
1.9050639999999999,103.639998
3.479233,212.819998
3.882065,238.720007
3.225729,196.019995
2.6521339999999998,34.480002
2.487475,31.72
2.358901,135.819998
2.868071,171.459998
2.484048,144.78000500000002
2.071402,115.70000300000001
1.206582,53.519999
2.3134040000000002,132.620001
2.695054,159.500006
0.46963600000000005,4.957079
2.685407,158.720007
1.5269,75.980002
2.7273959999999997,161.93999300000002
1.067744,44.22
3.079419,186.28000500000002
3.154189,42.999998
3.504062,214.700003
3.291569,200.319998
2.211236,125.41999700000001
2.212745,125.880003
3.505065,215.039999
1.1225740000000002,47.760000999999995
1.413436,13.92
3.386393,206.959998
1.8023959999999999,96.34000200000001
1.2074980000000002,10.48
1.603069,81.499998
3.5127319999999997,215.379996
2.370571,136.720007
1.098811,8.72
3.4314009999999997,209.840002
1.551079,77.739996
2.919477,39.019999
2.484197,31.72
1.4985680000000001,74.099997
0.572236,11.92
1.3440889999999999,63.039999
2.6252299999999997,154.640005
0.7740720000000001,24.859999
2.744242,163.159995
2.856068,170.459998
3.003065,180.959998
2.076844,24.979999999999997
3.730901,229.539999
1.166225,50.640001999999996
2.917245,174.879996
2.204066,125.20000300000001
3.477073,212.93999300000002
2.700072,159.840002
2.068227,115.480002
2.29191,131.179999
2.687471,35.039999
2.8014099999999997,167.019995
1.494914,73.760001
3.190899,193.679999
0.5885670000000001,12.92
2.332859,29.180000999999997
1.664056,86.160002
2.8480849999999998,170.120001
1.141563,48.879999999999995
3.3390679999999997,203.640005
2.185234,123.760001
3.757898,231.200003
3.638566,223.659995
1.730194,19.56
0.700734,20.0
0.42385100000000003,1.9608340000000002
1.05274,43.339999
1.0347300000000001,42.24
0.657734,17.24
0.569577,11.700000000000001
3.2562379999999997,198.340002
2.752738,163.599997
1.3025579999999999,60.039999
2.909236,174.43999300000002
1.102744,46.440000999999995
1.706566,89.359999
0.64807,16.9
0.5394840000000001,9.528094000000001
1.5668739999999999,16.680000999999997
3.7877419999999997,232.959998
0.896401,32.600001
1.301892,60.039999
3.2950589999999997,200.76000100000002
3.43879,47.440000999999995
3.652897,224.560004
0.923494,5.840000000000001
0.981068,38.359999
2.498571,145.78000500000002
1.8812280000000001,101.980002
1.096721,46.100001
2.130123,25.74
3.837731,236.179999
0.9041020000000001,5.28
3.888738,238.819998
2.505732,146.340002
2.640103,34.379999999999995
2.659901,157.060004
0.784068,25.299999999999997
1.3713920000000002,65.139998
2.966849,39.679998999999995
3.744233,230.299994
2.226569,126.639998
2.4195729999999998,140.140005
3.228234,196.340002
0.969901,37.92
0.9407380000000001,35.819998
2.58024,151.420004
1.6007380000000002,81.620001
2.121234,119.34000200000001
3.862735,237.500006
1.568235,79.300002
1.4782250000000001,72.53999900000001
1.6635659999999999,86.260001
2.31625,132.959998
2.474399,144.23999600000002
3.663561,225.099997
3.601744,221.23999600000002
0.851233,29.74
2.111903,118.459998
3.250887,197.78000500000002
2.3779,137.379996
1.043748,42.780001
3.730733,229.420004
1.247565,56.280001
0.45323800000000003,3.8840049999999997
0.860903,30.4
3.344076,204.079993
1.8035700000000001,96.34000200000001
2.9577299999999997,177.860007
2.175469,26.74
1.402787,13.8
3.1862429999999997,193.23999600000002
3.698069,227.43999300000002
1.834399,98.53999900000001
1.4780570000000002,72.660002
3.59589,220.799994
1.069571,44.440000999999995
1.565573,79.300002
3.004561,180.959998
3.836182,54.300002
3.244853,44.440000999999995
2.357726,135.819998
0.6967920000000001,3.06
3.894899,239.599997
1.1503999999999999,49.859999
1.3107380000000002,60.600001
1.4230710000000002,68.9
2.391732,138.379996
2.24347,27.520000999999997
2.940771,39.24
0.797729,26.199999
3.386059,206.959998
3.030728,182.840002
1.3699,65.020003
2.340821,29.279999
0.405324,0.7484010000000001
0.869249,30.840000999999997
1.109905,46.760000999999995
3.886733,238.720007
2.968566,178.539999
1.9585819999999998,107.499998
0.5313920000000001,8.998525
3.226566,196.120001
2.347062,135.060004
3.062233,184.93999300000002
2.559244,149.980002
1.5787309999999999,79.959998
3.431511,47.319998
1.83407,98.53999900000001
0.880144,4.94
3.436898,210.28000500000002
0.956724,36.92
0.438796,0.8600000000000001
3.678404,226.099997
3.824179,54.179998999999995
2.290403,131.079993
2.247916,128.200003
2.007889,111.03999900000001
2.893401,173.120001
1.43106,69.34000200000001
2.468738,143.799994
2.719743,161.28000500000002
1.920573,104.859999
1.2353960000000002,55.499998
2.839737,169.579993
2.885736,172.879996
2.591462,33.600001
0.773737,24.760001
3.845244,236.620001
3.5760709999999998,219.579993
1.8189199999999999,97.31999800000001
3.212066,195.120001
3.752418,230.640005
3.36107,205.200003
0.814567,27.520000999999997
2.956731,177.640005
1.328901,62.039999
1.0787499999999999,44.879999999999995
2.563231,150.200003
2.348397,135.28000500000002
1.3659050000000001,64.800002
2.241234,127.859999
2.359235,136.159995
3.881071,238.500006
2.4425779999999997,142.019995
3.240136,44.22
1.006802,7.0600000000000005
0.894407,32.600001
2.015917,111.599997
3.3579209999999997,204.980002
1.77258,93.999998
1.4262450000000002,69.22
1.037398,42.339999
3.954567,56.499998
1.8944040000000002,102.959998
2.69484,35.159998
0.944231,36.140001999999996
1.6101239999999999,17.24
3.472576,212.720007
2.7740579999999997,165.039999
2.783568,165.700003
2.5795719999999998,151.319998
2.9948319999999997,40.24
0.779571,24.979999999999997
1.701575,88.91999700000001
0.742912,22.66
1.190139,10.48
2.6867479999999997,159.060004
0.922169,5.720000000000001
2.861082,171.000006
2.696567,159.720007
2.334732,134.060004
1.173562,51.199999
2.631401,155.299994
0.416768,0.52
2.413561,139.819998
3.93691,56.179998999999995
1.0912380000000002,45.780001
3.3602369999999997,205.200003
2.062579,114.91999700000001
0.752737,23.32
1.476398,72.44000100000001
2.709755,160.500006
1.47907,72.880003
3.578837,49.859999
1.898072,103.08000000000001
1.23419,11.26
0.806177,4.0600000000000005
2.239901,127.639998
1.303543,12.040000000000001
1.065078,43.999998
1.8461859999999999,21.32
2.7541349999999998,36.140001999999996
2.033568,113.03999900000001
2.882241,172.560004
1.6659039999999998,86.599997
3.296233,200.879996
3.858901,237.159995
0.418314,1.5984980000000002
2.098901,117.67999900000001
0.734859,3.52
1.9183979999999998,104.739996
1.5747870000000002,16.680000999999997
3.175398,192.700003
3.179726,193.019995
1.1873960000000001,52.08
1.049071,43.120001
3.8100709999999998,234.299994
3.722835,52.42
1.088746,45.440000999999995
3.8875729999999997,239.039999
3.784069,232.860007
1.488563,73.44000100000001
3.8417369999999997,236.28000500000002
0.432369,2.518275
2.260903,129.079993
3.317727,202.319998
0.79273,26.08
2.358065,135.819998
2.778079,165.360007
1.271235,58.059999999999995
2.155079,121.660002
2.328913,133.93999300000002
1.951228,106.959998
1.145403,49.319998
3.179516,43.22
1.8555130000000002,21.539998999999998
3.4269119999999997,209.620001
2.9909049999999997,180.200003
1.396842,13.68
2.468901,143.9
0.527985,8.775549
3.366822,46.440000999999995
2.232738,127.08000000000001
3.217072,195.459998
1.714414,89.800002
1.943463,22.979999999999997
1.997394,110.499998
2.000171,23.979999999999997
1.784081,94.999998
0.58552,2.08
1.250746,56.499998
3.388227,207.179999
2.752232,163.599997
1.2954029999999999,59.72
0.5081410000000001,1.4
2.466414,143.579993
3.149753,190.920004
0.557745,10.92
3.171736,192.360007
2.4222349999999997,140.360007
3.0914159999999997,186.819998
1.0368979999999999,42.120001
1.098154,8.6
2.240069,127.53999900000001
2.186813,26.74
3.04223,183.4
0.5734950000000001,1.96
2.302074,131.959998
2.693225,159.4
2.7258999999999998,161.599997
0.6654,17.779999
0.955395,36.819998
1.9047209999999999,103.41999700000001
3.03773,183.179999
1.185406,51.960001
1.393407,66.67999900000001
1.9817460000000002,109.160002
0.476663,5.416968000000001
3.910397,240.26000100000002
2.100902,117.800002
3.70612,52.08
3.7568449999999998,52.960001
1.9379020000000002,106.17999900000001
2.588177,33.499998
3.5704,219.140005
0.607562,14.02
0.775742,24.639999999999997
0.76708,24.08
0.5601780000000001,1.96
2.464231,143.459998
3.4724109999999997,212.819998
2.113893,118.800002
2.795236,166.480002
0.7255130000000001,3.62
3.45456,211.500006
0.683911,18.88
3.680744,226.220007
2.136061,120.22
2.281914,130.73999600000002
1.119397,47.539999
1.105563,46.760000999999995
2.565897,150.659995
0.730078,21.88
0.781515,3.96
2.354567,135.500006
3.613917,221.9
2.684903,158.840002
3.9330689999999997,56.059999999999995
2.122203,25.859999
1.5120589999999998,74.980002
0.939909,35.92
2.6695189999999998,34.819998
3.7438979999999997,230.299994
2.563065,150.200003
0.8778950000000001,31.72
3.543589,217.480002
1.476839,14.9
2.141238,120.67999900000001
2.326403,133.840002
3.1907289999999997,193.799994
0.993565,39.359999
0.486672,6.071961
2.963244,177.980002
1.7395740000000002,91.58000000000001
3.9344,55.839999
2.219397,126.20000300000001
3.2148149999999998,43.999998
1.535507,15.9
0.649079,16.9
2.108584,118.34000200000001
1.361067,64.24000000000001
3.903508,55.499998
0.544404,9.82
2.6027299999999998,152.980002
2.696904,159.620001
3.202178,43.559999999999995
2.7988999999999997,166.799994
1.4553980000000002,71.22
1.985401,109.599997
1.121909,47.659998
1.843902,99.41999700000001
2.976911,179.079993
2.949897,177.099997
3.084068,186.500006
2.6339,154.959998
2.232068,127.08000000000001
1.4112390000000001,67.9
3.5465679999999997,217.579993
1.115409,47.100001
3.3549029999999997,204.76000100000002
0.859746,30.4
2.493398,145.459998
1.873071,101.41999700000001
1.815071,96.999998
2.8908519999999998,38.58
0.657497,2.96
1.226404,54.839999
2.276846,28.299999999999997
0.6850620000000001,19.119999
1.2504089999999999,56.499998
3.036857,40.800002
1.887756,102.41999700000001
1.182751,51.960001
3.822574,235.060004
3.7155739999999997,228.539999
1.396565,66.9
1.560152,16.459999
1.256731,56.940000999999995
3.795908,233.620001
3.9495739999999997,56.280001
0.624239,15.24
0.996253,39.58
1.4830839999999998,73.099997
0.41320300000000004,1.264033
3.296903,201.099997
2.9437379999999997,176.879996
1.893062,102.859999
3.630068,223.120001
2.234751,127.300002
2.108745,118.239996
1.9514,107.17999900000001
3.0048369999999998,40.24
2.974906,178.860007
3.34951,45.999998
1.0569060000000001,43.440000999999995
0.535513,1.52
2.269412,129.640005
2.695223,159.500006
3.684739,226.659995
2.6559019999999998,156.840002
2.226736,126.53999900000001
2.175738,123.099997
3.419406,209.179999
0.692804,3.1799999999999997
3.766191,53.179998999999995
1.360897,64.359999
2.718573,161.28000500000002
2.256904,128.860007
1.4945810000000002,73.660002
1.02706,41.559999999999995
0.7132320000000001,20.779999
2.401519,30.279999
1.4925700000000002,73.53999900000001
1.472083,72.22
2.8855109999999997,38.58
1.916896,104.620001
2.559577,149.980002
3.235232,196.78000500000002
3.3627249999999997,205.420004
2.965741,178.200003
3.304861,45.440000999999995
1.055245,43.440000999999995
1.7768959999999998,94.22
0.836578,28.959999
3.796075,233.4
3.067574,185.159995
0.424703,2.016578
2.030735,112.70000300000001
3.73024,229.539999
3.370249,205.860007
1.596241,81.17999900000001
0.9828020000000001,6.6000000000000005
1.9002530000000002,103.300002
1.546169,16.24
2.80823,167.459998
3.4034429999999998,46.879999999999995
0.484138,1.3
2.110568,118.459998
3.047898,184.060004
1.2812290000000002,58.600001
2.833493,37.359999
3.371239,206.079993
3.914252,240.480002
0.7482,3.62
2.542896,148.78000500000002
3.957742,56.4
3.0845659999999997,186.28000500000002
2.85958,170.78000500000002
1.754566,92.800002
3.466733,212.500006
1.2385730000000001,55.620001
2.547582,149.220007
1.4090660000000002,67.67999900000001
2.371741,136.819998
3.3621849999999998,46.22
2.52345,32.160000000000004
1.081901,45.100001
0.6200680000000001,14.8
2.890398,173.120001
2.098738,117.58000000000001
2.474897,144.23999600000002
3.612075,221.9
3.462741,212.159995
1.9440750000000002,106.520003
2.997076,180.299994
0.771397,24.639999999999997
3.756398,231.079993
3.210072,195.019995
2.29408,131.4
3.6881909999999998,51.960001
3.6329059999999997,223.220007
3.5700689999999997,219.019995
2.5701009999999997,33.159998
0.86273,30.4
2.192872,26.859999
0.922565,34.699999
0.473256,5.1939910000000005
1.9182329999999999,104.620001
3.1047439999999997,187.93999300000002
1.232062,55.280001
1.059566,43.679998999999995
1.702131,18.88
1.5507400000000002,77.859999
3.663728,225.220007
2.4434169999999997,142.019995
3.858397,237.060004
1.784246,94.77999700000001
1.939521,22.760001
1.6814970000000002,18.56
0.810576,27.08
1.779897,94.67999900000001
0.896191,5.180000000000001
0.742113,3.52
1.237231,55.620001
1.559501,16.680000999999997
2.357563,135.93999300000002
0.418779,0.52
1.2904,59.159998
3.414241,208.840002
1.8110680000000001,96.77999700000001
1.0567410000000002,43.559999999999995
2.6439049999999997,155.959998
3.54574,217.579993
1.176065,51.300002
2.562396,150.319998
1.635901,84.27999700000001
3.1757329999999997,192.700003
3.0953999999999997,187.159995
2.546738,149.220007
1.7675100000000001,20.0
3.617231,222.340002
3.0562489999999998,184.620001
0.47750000000000004,0.9600000000000001
3.783737,232.73999600000002
1.626182,17.56
3.02141,182.179999
3.520417,215.819998
3.252239,197.9
1.7319019999999998,91.139998
2.099402,117.800002
0.7040660000000001,20.32
3.5138979999999997,215.599997
1.120735,47.539999
0.766743,24.32
2.628911,154.73999600000002
1.9305590000000001,105.620001
1.5542410000000002,78.300002
2.256569,128.73999600000002
3.080256,186.28000500000002
2.374416,136.93999300000002
3.1275809999999997,189.379996
1.113415,46.999998
1.6967240000000001,88.70000300000001
1.6070700000000002,82.060004
1.582728,80.17999900000001
3.560064,218.459998
1.2949009999999999,59.600001
1.26706,57.620001
1.9017339999999998,103.300002
1.554074,77.959998
1.9945689999999998,110.160002
2.0004020000000002,110.499998
2.803084,167.140005
