Displacement,Force
3.416174,53.560001
1.716737,118.400002
1.050899,70.379997
2.703576,187.199997
2.390417,165.740005
3.540396,55.779999
1.030853,13.84
2.016392,139.520004
1.513401,103.779999
1.179562,79.779999
0.450171,4.22
2.159407,149.699997
0.129262,8.459165
0.605902,39.84
0.231231,15.28
0.904391,59.860001
1.40692,95.940002
0.461901,30.0
1.801413,124.580002
1.659737,114.519997
1.1339,76.360001
2.170591,150.479996
0.205731,13.62
3.223435,50.360001
2.360196,36.080002
0.224911,14.62
1.267582,85.980003
1.846079,127.580002
2.163519,32.540001
1.404574,95.940002
1.667557,115.18
1.027737,68.720001
0.504418,33.099998
1.442819,20.92
0.017462,1.142754
3.401394,233.440002
3.380392,232.119995
1.304576,88.860001
1.244747,84.199997
3.486733,238.320007
1.440144,20.700001
0.038757,2.536356
0.583405,38.080002
1.392814,20.040001
3.241512,50.68
0.250418,16.379999
1.454576,99.580002
1.134839,15.84
0.427067,27.780001
0.590181,6.44
2.940897,203.460007
1.521236,104.559998
2.925568,202.479996
0.072617,4.752183
2.666792,40.939999
1.186073,80.120003
3.283421,226.139999
3.252897,224.160004
2.87891,199.479996
2.361726,163.860001
0.647901,42.380001
1.344825,19.16
1.851231,127.900002
1.816848,26.68
0.721572,47.139999
2.061064,142.720001
0.994166,13.28
2.136083,148.039993
2.20558,152.800003
0.578565,37.959999
1.236206,17.379999
0.788181,9.86
2.785486,43.040001
3.066564,211.880005
2.450242,169.839996
2.247402,155.779999
1.638419,112.959999
2.885234,199.820007
0.630241,41.400002
0.250796,2.56
2.235235,154.779999
0.974726,64.959999
0.816912,53.68
0.390161,3.56
1.58485,23.139999
1.694133,24.799999
0.452733,29.440001
3.305251,227.259995
0.465396,30.440001
3.137066,216.740005
0.082839,5.421112
3.125393,215.639999
2.3759,164.860001
0.314902,20.48
3.367403,231.339996
2.733562,189.419998
3.151493,49.02
2.173905,150.699997
3.148565,217.300003
1.994733,138.080002
0.558896,36.740002
1.581065,108.760002
0.902725,59.759998
3.308568,227.699997
2.90623,200.919998
2.659741,184.320007
2.424785,36.860001
1.607063,110.639999
2.390917,165.960007
2.149407,148.919998
1.742243,120.379997
2.125418,147.259995
0.779237,51.119999
0.87558,57.880001
2.156828,32.419998
2.171087,150.479996
3.356563,230.800003
3.513587,240.199997
0.092183,0.9
1.695409,116.959999
3.094905,213.759995
1.707419,117.839996
3.500125,55.0
2.705407,187.539993
0.490405,31.98
0.487724,31.879999
0.84573,55.66
0.336067,21.799999
1.407586,96.260002
0.581901,38.18
3.561243,56.099998
3.25007,223.940002
0.847065,55.66
1.822578,126.019997
1.490403,102.239998
3.521231,55.439999
2.786902,193.059998
0.031517,2.062531
1.158897,78.0
0.986566,65.720001
0.119254,7.804172
2.614575,181.339996
2.596156,39.84
3.173729,219.059998
1.01773,68.059998
1.345234,91.620003
0.325892,21.139999
3.418408,234.440002
1.20707,81.660004
0.122661,8.027148
1.314793,18.719999
2.767898,191.839996
1.464117,21.139999
0.471728,30.879999
0.207399,13.74
2.594563,180.020004
0.594068,38.959999
1.064731,71.379997
1.017531,13.62
1.757518,25.799999
0.74624,48.919998
3.418741,234.339996
0.540846,5.54
2.696856,41.5
0.303903,19.82
0.299518,2.78
3.115559,215.199997
0.247907,16.16
2.990901,206.779999
1.907904,132.0
0.347558,22.58
2.076573,143.839996
3.178911,219.279999
0.694201,8.2
2.704744,187.539993
2.957444,45.919998
1.179395,79.440002
3.409579,234.0
0.88006,58.099998
0.698567,45.82
2.676403,185.539993
0.8199,54.119999
1.926806,28.66
3.502253,239.539993
1.8864,130.220001
2.021411,139.740005
3.005745,207.779999
0.668901,43.82
0.071513,0.68
2.004225,138.520004
3.257741,224.479996
0.439733,28.559999
1.962584,135.880005
1.694074,117.059998
2.5094,173.919998
0.603509,6.66
0.493241,32.200001
1.170064,79.120003
0.868838,11.18
1.554729,106.779999
1.282072,87.080002
2.13057,147.600006
0.529074,34.639999
1.0329,68.940002
1.05024,70.379997
2.879571,199.380005
3.027749,209.320007
2.368743,164.639999
0.353078,22.92
0.422576,27.459999
3.441474,54.119999
1.644398,113.419998
2.566168,39.5
0.932794,12.18
0.707508,8.42
2.818765,43.5
1.399518,20.040001
2.50774,174.039993
0.453401,29.440001
2.927558,202.580002
2.706066,187.639999
1.209586,81.779999
2.548829,39.060001
3.36923,231.460007
0.737735,48.48
3.406894,233.779999
1.917085,132.779999
2.302062,159.660004
0.437576,28.559999
2.664569,184.759995
1.804895,124.699997
3.112732,214.979996
2.813734,194.839996
2.086894,144.619995
1.539061,105.779999
2.355402,163.419998
0.873068,57.66
2.099409,145.380005
0.7908,9.86
0.544563,35.740002
0.651905,43.040001
3.263561,224.699997
3.125225,215.740005
1.681239,116.059998
3.457409,236.759995
0.897915,59.32
3.486161,54.560001
1.341566,91.400002
1.595235,109.760002
2.929896,202.800003
2.735467,42.060001
3.487238,238.539993
0.989075,65.839996
0.293067,19.040001
0.673504,7.76
2.325065,161.419998
3.126728,215.960007
0.076663,5.016968
3.446168,54.220001
1.886231,130.559998
0.639566,41.939999
2.578401,178.899994
0.785069,51.560001
0.080709,5.281752
2.07974,144.279999
1.849571,127.900002
2.638898,182.880005
1.342564,91.620003
1.984743,137.300003
1.662416,114.739998
0.776179,9.64
1.954234,135.199997
1.977565,136.979996
0.602555,39.400002
2.39025,165.860001
2.176845,32.880001
2.442233,169.399994
2.916559,201.580002
2.315509,35.299999
1.669895,115.080002
1.136395,76.360001
1.688852,24.799999
2.624866,40.279999
0.861577,56.759998
1.773735,122.599998
0.564574,37.080002
1.894805,28.0
2.046901,141.740005
2.25291,156.220001
2.047069,141.619995
3.167572,218.520004
1.526871,22.26
0.018953,1.240306
2.909735,201.259995
0.429567,27.9
2.555511,39.18
0.419494,3.88
2.700815,41.5
1.861569,128.899994
2.670149,41.060001
1.284401,87.300003
1.801578,124.260002
0.156096,1.46
1.314113,18.719999
2.342407,162.539993
2.340173,35.52
1.761066,121.599998
1.135233,76.239998
1.340572,91.279999
2.481739,172.039993
1.102232,74.019997
1.215564,82.220001
0.758581,49.68
0.726849,8.76
1.33591,91.059998
2.418194,36.740002
3.244225,223.600006
2.7874,192.960007
2.404404,166.740005
3.442135,54.119999
2.455506,37.400002
1.139745,76.68
2.947409,203.800003
3.03523,209.880005
0.518736,33.98
0.784904,51.68
1.460394,100.019997
1.096571,73.480003
3.087568,213.199997
2.868735,198.600006
2.439234,169.179993
0.120744,7.901724
1.066829,14.28
1.178897,79.779999
1.026906,68.720001
0.938897,62.299999
3.489433,54.66
1.442136,20.82
0.986901,65.839996
0.88675,58.639999
1.365395,93.279999
1.793563,124.040001
1.61174,111.080002
1.022736,68.5
2.023401,140.179993
2.781729,192.520004
0.035507,0.34
1.546748,106.220001
3.000063,207.440002
2.391453,36.299999
1.192562,80.660004
1.728809,25.459999
1.638746,113.080002
1.070133,14.5
2.280194,34.540001
1.268917,86.080002
2.028067,140.399994
1.761899,121.699997
2.182751,151.240005
2.908235,201.259995
3.019406,208.779999
3.427567,235.100006
3.368393,231.339996
2.343579,162.539993
2.406068,166.740005
1.893421,130.899994
3.4984,239.199997
1.782897,123.260002
1.218069,82.440002
2.531573,175.479996
1.497407,102.68
0.206198,2.12
0.067932,4.445591
1.38723,94.720001
1.826236,126.139999
3.492737,238.860001
1.120731,75.239998
0.772235,50.68
1.616911,111.419998
3.035065,209.880005
2.502171,38.299999
2.323906,161.100006
2.422138,36.959999
2.863577,198.380005
2.862143,44.16
0.446585,29.120001
1.763408,121.699997
0.935903,62.18
2.638228,183.0
0.424903,27.559999
3.477468,54.66
0.978911,65.18
1.022057,68.379997
0.087524,5.727705
1.743745,120.379997
1.581578,108.879997
0.889234,58.759998
1.69675,117.059998
2.489061,172.600006
3.239539,50.580002
1.450153,20.92
0.373065,24.24
3.274865,51.240002
1.918742,132.779999
0.86124,56.759998
2.101449,31.540001
0.939567,62.52
2.053448,30.879999
0.876847,11.3
2.338728,162.419998
1.290737,87.739998
2.952563,204.679993
2.438245,169.059998
0.252839,2.44
1.552733,106.779999
1.357068,92.620003
0.181464,1.78
1.49774,102.900002
1.839509,27.219999
1.230232,83.32
2.884901,199.600006
2.881566,199.600006
0.496895,32.419998
1.332235,90.739998
2.051479,30.76
0.608413,40.060001
1.824102,27.0
0.915397,60.759998
2.870567,198.820007
3.350409,230.460007
1.736393,119.940002
0.838238,55.0
1.501902,103.019997
2.471579,171.5
3.514585,240.199997
2.090243,144.940002
1.4394,98.360001
0.766166,9.42
2.467567,171.059998
0.802066,52.68
1.256083,85.199997
0.5944,39.060001
2.673397,185.320007
3.338571,229.679993
1.539521,22.360001
2.447748,169.940002
0.266561,17.5
0.396733,25.68
0.466733,30.32
1.599564,110.199997
3.23491,223.039993
1.430915,97.82
3.342849,52.34
0.711071,46.700001
1.940577,134.100006
2.950402,204.240005
0.07858,5.142392
2.88758,199.820007
1.4234,97.139999
2.55607,177.139999
1.118824,15.5
2.124109,32.099998
0.859736,56.880001
0.910738,60.200001
1.817725,125.699997
3.371474,52.900002
2.894845,44.700001
2.32075,160.979996
2.145736,148.479996
3.404726,233.660004
0.366082,23.799999
1.299403,88.300003
2.210565,153.020004
1.421904,97.139999
0.150899,9.98
0.952064,63.18
1.691565,116.839996
0.505083,33.099998
3.47406,237.759995
1.479902,101.68
0.557889,36.52
3.162796,49.240002
2.01991,139.860001
0.558178,5.98
0.992244,66.18
2.449748,169.839996
0.994732,66.400002
3.455582,236.539993
1.29417,18.379999
0.322853,3.0
2.957243,204.580002
0.762065,49.900002
2.579399,178.800003
2.056904,142.279999
0.178732,11.86
1.054898,70.480003
0.04349,0.56
2.177735,150.919998
2.739413,189.860001
3.365572,231.240005
2.1614,149.800003
1.09257,73.139999
2.045405,141.619995
1.00884,13.52
0.600404,39.5
1.675738,115.519997
3.434905,235.440002
1.41057,96.599998
1.605075,110.540001
1.443245,98.800003
2.491064,172.820007
2.25242,156.0
0.68373,44.82
2.262076,156.779999
3.028582,209.320007
1.918831,28.440001
0.174228,11.64
2.765569,191.520004
2.941234,203.460007
2.023064,140.300003
0.514239,33.639999
1.314577,89.620003
3.028802,46.82
0.695392,45.48
3.253895,224.380005
3.205565,221.160004
2.522562,174.820007
1.601737,110.199997
0.525407,34.299999
1.282171,17.940001
3.30612,51.68
3.398743,233.339996
2.554078,177.240005
2.932411,202.919998
1.786152,26.34
2.498562,173.380005
3.549243,56.0
3.091234,213.419998
0.194855,1.9
1.976242,136.860001
0.489899,31.879999
2.219067,153.679993
2.223556,153.899994
2.081064,144.160004
2.116564,146.5
2.065072,143.059998
1.776244,122.699997
2.892401,200.360001
2.330238,161.759995
2.896903,200.699997
3.235582,223.160004
0.826404,54.439999
0.364775,3.34
0.200071,13.28
2.186844,32.98
0.523735,34.299999
0.387076,25.24
1.091733,73.040001
0.598247,39.060001
2.71307,187.979996
0.444233,29.0
1.218735,82.540001
1.748232,120.940002
1.080141,14.72
2.595061,179.899994
0.140845,1.46
1.996577,138.199997
1.341524,19.040001
1.654236,114.18
3.487403,238.539993
1.733073,119.720001
3.0784,212.759995
0.358733,23.24
0.130966,8.570653
0.979738,65.279999
2.454224,170.279999
2.484415,172.259995
2.574794,39.5
0.519736,34.080002
0.87477,11.18
3.274231,225.600006
3.46641,237.199997
1.802403,124.480003
2.622582,181.899994
1.057738,70.82
2.044583,141.520004
2.982905,206.339996
2.177233,151.020004
2.663729,184.660004
3.476398,237.880005
1.437495,20.6
0.624562,41.060001
1.914406,132.440002
2.042578,141.619995
1.830178,27.0
0.551082,36.200001
2.708058,187.639999
2.95624,204.460007
3.31507,228.139999
1.632738,112.419998
3.265528,51.02
0.360233,23.360001
1.853732,128.119995
0.934161,12.3
1.85908,128.559998
1.713223,118.160004
1.297059,88.080002
1.355066,92.400002
1.022905,68.379997
0.502911,32.880001
1.901235,131.440002
3.102564,214.300003
2.089747,144.839996
1.807894,125.019997
2.873464,44.48
2.161902,149.800003
0.505473,5.1
1.322899,90.18
2.667235,184.759995
0.470569,30.76
3.167907,218.619995
2.404574,166.960007
3.238397,223.160004
1.870906,129.240005
0.097532,6.382698
1.000127,13.28
3.113898,215.199997
0.121383,7.943532
3.056855,47.259998
2.758732,191.080002
1.280416,87.080002
1.367398,93.279999
2.109234,145.940002
3.334726,229.360001
3.349907,230.240005
0.344171,3.0
1.095476,14.94
2.176402,150.800003
0.096255,6.299081
2.608736,181.0
2.096168,31.76
0.118402,7.748428
1.397735,95.720001
0.717231,46.919998
1.245908,84.419998
1.973583,136.539993
2.116401,146.820007
1.026841,13.84
3.225247,222.279999
3.095449,48.139999
3.544227,55.880001
1.49373,102.459999
3.19354,49.900002
3.268136,51.02
0.039609,2.5921
2.788237,193.179993
2.433729,168.839996
0.118824,1.12
2.984857,46.139999
1.655728,114.18
2.686734,186.199997
0.226918,15.06
1.924168,28.66
3.430242,235.100006
1.621234,111.639999
1.221753,82.760002
3.402861,53.560001
1.690734,116.620003
2.853455,44.16
0.383566,24.9
1.500584,103.019997
1.230404,83.32
1.726734,119.279999
0.28549,2.78
1.296847,18.379999
3.40824,233.899994
0.351065,22.92
3.090901,213.639999
1.665228,114.739998
0.352568,22.799999
0.615231,40.400002
3.08274,213.100006
0.175063,11.52
3.047234,210.539993
2.473086,171.380005
0.431068,28.0
2.568726,178.139999
0.338065,21.92
2.429566,168.399994
1.042553,69.720001
1.617402,111.300003
0.317072,20.6
0.889522,11.52
0.997232,66.5
3.319569,228.460007
3.112183,48.360001
2.237903,155.339996
0.984235,65.620003
1.575059,108.220001
2.064068,143.179993
0.32723,21.26
1.300738,88.639999
1.540168,22.360001
3.295081,226.800003
3.080174,47.919998
1.213899,82.099998
1.5739,108.440002
2.928895,202.919998
3.373448,52.68
1.818058,125.800003
1.040396,69.720001
2.225056,154.240005
1.673245,115.400002
0.594909,38.959999
3.108125,48.360001
2.395571,166.080002
1.183398,79.779999
3.091399,213.639999
2.741236,189.860001
1.483731,101.800003
3.111566,214.979996
2.070402,143.279999
1.278412,86.739998
3.287068,226.259995
3.038411,209.880005
3.445579,236.0
1.509739,103.559998
0.346063,22.48
2.268855,34.419998
3.123538,48.700001
1.444181,20.82
1.649745,113.739998
0.502744,32.880001
0.660729,43.279999
0.421472,4.0
0.71607,46.919998
3.429464,53.779999
1.426733,97.82
0.342079,22.360001
0.042804,2.80114
0.18439,12.3
2.309253,160.100006
1.660801,24.459999
2.977497,46.139999
2.456231,170.279999
3.436182,53.900002
3.410832,53.560001
1.128581,75.900002
2.027398,140.399994
2.112919,146.5
3.272402,225.380005
0.422122,3.78
3.324732,228.699997
3.1704,218.740005
0.897584,59.419998
1.835086,126.900002
1.817235,125.580002
0.524574,34.419998
0.616818,6.88
0.739068,48.360001
2.521513,38.740002
0.520234,33.98
0.311394,20.26
3.423073,234.559998
3.151235,217.619995
3.15591,217.839996
2.241252,155.240005
0.528747,34.639999
2.167401,150.139999
2.517925,174.600006
0.270234,17.719999
1.747399,120.599998
3.372235,231.559998
0.343573,22.360001
2.853576,197.600006
3.218168,50.240002
1.195904,80.660004
2.906175,45.259998
2.392907,165.960007
0.578186,6.2
1.553487,22.700001
3.312838,51.900002
1.65523,114.18
2.608408,181.0
2.963514,45.919998
0.041739,2.73146
0.317911,20.82
3.344897,229.899994
2.511061,174.039993
0.818847,10.3
3.361406,230.899994
1.639581,113.080002
2.952731,204.460007
0.261581,17.280001
2.085228,144.380005
2.203067,152.679993
1.417576,97.040001
0.553399,36.200001
0.438733,28.559999
1.891573,130.779999
2.252806,34.200001
0.544729,35.639999
1.10006,73.800003
0.230858,2.22
3.263728,224.820007
1.089525,14.84
3.3569,230.580002
0.912234,60.299999
3.457074,236.880005
2.202823,33.32
3.115224,215.080002
0.27507,17.940001
3.094239,213.759995
2.926732,202.360001
0.552843,5.88
2.242161,33.98
1.556914,107.099998
0.314565,20.48
3.000569,207.440002
3.34573,230.119995
3.032231,209.660004
1.236066,83.660004
3.139236,216.740005
0.307249,20.040001
1.712734,118.059998
1.668848,24.459999
0.689579,45.16
3.432586,235.220001
1.090902,73.139999
1.86657,129.119995
3.059068,211.539993
2.505462,38.18
1.079568,72.260002
3.436564,235.660004
0.395729,25.68
2.801732,194.059998
1.371914,93.720001
2.16041,149.580002
0.045785,2.996245
0.823899,54.34
0.553734,36.200001
1.105413,74.239998
3.303912,227.479996
1.308226,89.080002
3.520564,55.099998
1.745513,25.68
2.584405,179.460007
0.701083,45.700001
1.648236,113.639999
0.03173,2.076467
3.463067,237.199997
0.949226,63.080002
3.2429,223.600006
0.665413,43.5
2.595232,179.899994
0.928161,12.3
1.209416,81.879997
1.998082,138.300003
1.131077,75.900002
1.978904,136.860001
2.793741,193.5
2.367077,164.080002
2.341065,162.419998
0.878072,58.099998
3.348073,230.119995
3.456576,236.660004
0.663906,43.599998
1.263066,85.860001
0.42773,27.68
0.57392,37.860001
1.621518,23.799999
1.794896,124.139999
1.712397,118.160004
1.030725,68.82
2.008578,138.960007
3.292408,226.580002
1.8279,126.360001
3.505072,239.639999
1.177905,79.440002
0.491738,31.98
1.294401,88.080002
0.80124,52.779999
0.256838,2.56
0.406062,26.459999
2.465399,170.940002
0.532231,34.860001
2.92425,202.240005
2.491231,172.720001
1.02107,68.160004
0.851755,56.0
1.106915,74.360001
0.652909,42.82
3.497063,239.199997
2.207568,152.899994
1.941503,28.780001
1.756847,25.68
1.228897,83.199997
2.026565,140.179993
3.090401,213.539993
1.149738,77.459999
0.741896,48.700001
1.530059,105.0
1.718909,118.720001
0.674403,44.259998
0.424735,27.559999
1.812579,125.360001
1.646899,113.519997
3.329742,228.919998
2.080163,31.32
3.359066,230.899994
1.627253,112.080002
0.74557,48.919998
1.745727,120.5
2.362559,163.860001
2.026162,30.440001
0.663069,43.5
0.084812,0.9
2.22086,33.540001
2.902074,200.919998
2.629507,40.400002
0.428732,27.9
1.428908,97.82
1.409516,20.26
2.797087,193.740005
0.220068,14.4
3.252233,224.160004
3.384406,232.460007
2.898242,200.479996
2.554159,39.18
1.248733,84.540001
0.954573,63.52
2.278063,157.779999
1.413227,96.699997
3.079233,212.419998
0.145915,9.74
0.576399,37.740002
1.608565,110.760002
2.276858,34.419998
2.532737,175.580002
0.11031,7.218859
0.331252,21.58
1.996746,138.199997
2.50056,173.259995
1.112894,74.699997
1.399725,95.720001
3.307737,227.800003
2.162868,32.540001
3.118795,48.580002
1.198112,16.84
2.266734,157.220001
2.556897,177.020004
2.147915,148.919998
2.525396,175.360001
0.829409,54.560001
3.212416,221.600006
1.969561,136.320007
0.432074,28.120001
0.107541,7.037691
0.932249,61.959999
0.054516,3.567621
3.260407,224.699997
2.903723,200.919998
0.601568,39.400002
1.17682,16.379999
0.783578,51.560001
0.344898,22.48
2.5034,173.380005
2.781063,192.520004
3.492155,54.880001
1.536732,105.660004
2.268232,157.220001
3.269075,225.380005
2.08223,144.279999
1.720906,118.839996
1.062409,71.379997
0.393398,25.58
1.30524,88.860001
0.136077,8.905117
1.795561,124.040001
2.249568,155.899994
1.797484,26.459999
2.792236,193.399994
0.009157,0.599249
1.514397,104.120003
2.477557,171.820007
3.164406,218.399994
2.684068,186.100006
0.103921,6.800778
2.274912,157.559998
1.064897,71.379997
0.249751,16.379999
1.974787,29.440001
1.049409,70.260002
3.117236,215.199997
0.407397,26.459999
1.238063,83.760002
1.194734,80.559998
1.727232,119.279999
3.063499,47.580002
0.058988,3.860278
3.204234,220.940002
3.3129,228.020004
2.880237,199.380005
0.418227,27.219999
2.414418,167.520004
0.291562,19.040001
0.832866,10.64
2.9214,202.360001
1.573237,108.440002
2.263421,156.899994
0.453897,29.559999
2.7459,190.300003
1.954899,135.100006
2.290565,158.779999
2.467898,171.160004
0.578067,37.959999
0.951397,63.299999
2.551406,176.800003
0.141503,1.46
2.707541,41.619999
1.033233,69.040001
1.755079,121.260002
3.15274,217.839996
2.125919,147.380005
0.288733,19.040001
1.841399,127.239998
1.25206,84.860001
1.422897,97.260002
2.140186,32.419998
1.352569,92.279999
2.809241,194.5
1.918077,132.660004
0.665243,43.5
2.812401,194.720001
0.319912,20.700001
1.880572,130.0
0.176801,1.68
2.054768,30.76
0.361401,23.24
1.958809,29.34
0.162871,1.68
1.083417,72.699997
0.370897,24.139999
3.252189,51.02
3.155081,217.740005
0.347892,22.48
0.5929,38.84
2.679582,185.759995
1.500088,103.019997
2.661235,184.660004
2.479234,172.039993
1.037912,69.5
3.412069,234.119995
3.512411,239.979996
2.420394,167.960007
2.795754,193.619995
0.933474,12.18
2.997569,207.440002
1.539229,105.660004
0.267557,17.379999
0.583908,38.299999
1.608228,110.760002
3.190245,219.960007
2.824716,195.619995
0.604825,6.76
1.740403,120.160004
0.7774,51.240002
1.688739,116.5
0.711577,46.599998
0.178238,11.74
0.68139,44.700001
1.558107,22.700001
0.574108,6.1
1.62457,111.980003
1.06058,71.160004
0.737903,48.240002
0.129475,8.473101
0.593735,38.740002
2.2704,157.339996
1.235734,83.440002
1.203237,81.440002
3.539389,55.779999
1.432239,98.040001
0.279063,18.379999
0.03748,0.34
0.878188,11.4
1.587393,109.419998
2.544402,176.360001
2.566849,39.279999
3.560584,56.099998
1.958065,135.419998
1.901907,131.559998
2.050826,30.76
0.298575,19.379999
0.732804,8.86
2.622912,181.779999
0.190735,12.62
1.632178,24.02
1.929574,133.440002
0.638066,42.060001
2.975901,205.779999
3.483061,238.320007
1.997086,138.199997
0.546161,5.76
1.211745,82.0
1.5514,106.779999
1.159232,78.120003
2.852137,44.16
0.089487,1.0
0.699067,45.82
0.406836,3.66
0.052386,3.428261
3.058222,211.220001
2.880177,44.599998
1.865898,128.899994
1.590407,109.419998
2.217418,153.679993
2.107727,145.820007
1.984118,29.66
0.150738,10.3
3.068232,211.880005
1.692809,24.799999
3.195528,49.799999
0.401413,26.120001
2.69956,186.979996
2.717233,188.300003
2.148417,148.919998
3.430795,53.900002
0.063469,0.56
1.419418,96.919998
2.538073,176.020004
0.506571,32.98
2.970414,205.559998
1.109524,15.18
0.982898,65.5
1.132739,76.120003
0.69684,8.2
3.216407,221.720001
0.91273,60.299999
3.318734,228.360001
0.04834,3.163477
0.330582,21.48
3.54549,55.880001
3.066229,211.979996
1.008568,67.379997
2.248805,34.080002
3.064404,211.660004
0.608746,39.84
3.049465,47.48
0.607243,39.84
1.786735,123.580002
3.27274,225.380005
0.85079,10.96
0.496231,32.32
1.649459,24.139999
0.8009,52.68
3.48419,54.66
2.286076,158.440002
0.889897,58.98
2.954568,204.460007
2.823731,195.619995
1.020733,68.059998
0.083265,5.448984
1.378232,93.940002
0.468738,30.540001
3.036809,47.259998
2.740833,42.279999
3.27957,225.820007
2.354069,163.300003
2.815567,194.940002
2.387471,36.419998
2.368408,164.300003
2.652567,183.779999
1.132847,15.72
2.566569,177.919998
3.261528,51.02
0.147737,9.98
3.090177,48.02
1.998906,138.300003
1.380402,94.059998
1.610814,23.68
2.613903,181.460007
1.540899,105.660004
0.000859,0.02
1.257081,85.32
1.293075,87.860001
1.783897,123.480003
3.274062,225.600006
3.183516,49.459999
0.629483,7.1
1.509067,103.459999
2.516794,38.52
2.903897,201.039993
3.282081,226.039993
0.218178,2.22
0.56124,36.740002
1.545252,106.0
1.841067,127.019997
2.872232,198.699997
1.754778,25.799999
2.4759,171.600006
2.747403,190.419998
0.082413,5.39324
0.763559,50.139999
0.192416,12.74
0.998226,66.620003
1.956067,135.320007
1.218233,82.440002
1.422567,97.379997
3.139569,216.740005
1.068404,71.599998
2.686236,186.320007
2.478844,37.959999
2.470746,171.279999
0.888564,58.639999
0.047276,3.093797
2.190222,151.919998
0.422067,27.459999
2.474406,171.5
2.843241,196.940002
2.595732,179.899994
0.740847,9.08
0.891396,58.759998
0.276195,2.66
3.137566,216.740005
1.785735,123.260002
1.8874,130.679993
0.818738,53.900002
2.115496,31.76
3.3704,231.460007
1.954071,135.100006
0.84907,56.0
1.547248,106.440002
1.201571,81.32
1.849075,127.900002
1.962751,135.880005
0.722742,47.259998
2.516238,174.479996
2.656111,40.84
3.137898,216.639999
3.540233,55.779999
0.188398,12.4
2.052568,142.279999
2.68957,186.320007
2.693895,186.660004
0.887081,58.639999
1.94823,134.660004
0.780127,9.74
0.785515,9.74
3.519523,55.439999
0.363738,23.459999
2.808578,194.619995
1.808061,124.919998
0.704565,46.139999
3.071071,212.320007
2.851402,197.5
1.249062,84.540001
2.550734,176.919998
2.142231,148.479996
2.991573,206.779999
0.100147,1.0
2.031922,140.520004
2.599083,180.119995
2.8159,195.059998
1.734857,25.459999
2.16152,32.540001
0.826737,54.560001
3.002784,46.599998
0.41523,27.0
0.146413,9.74
0.359498,3.34
0.307433,2.9
2.597076,179.899994
0.194186,1.9
2.687228,186.320007
1.124732,75.68
0.090718,5.936745
0.392073,25.459999
2.137412,147.919998
2.821499,43.5
0.23691,15.62
3.24641,223.940002
0.48285,4.54
